time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
9554,4121600,4025,431,0.017588479999999997,-1.524503916501999,-0.0017940597026608884,-0.016296066343784332,0.007471402845112607,4.397119999999999e-05,0.9247733950614929,0.075927734375,8.357322e-05,16096,18.45,7776.84,,,,
9555,4122624,4026,431,0.017567999999999997,-1.5386621356010437,-0.0022907354577910155,-0.017023678869009018,0.006519131769891828,4.3919999999999986e-05,0.9626868367195129,0.15087890625,0.00015919685,16100,18.45,7776.84,,,,
9556,4123648,4027,431,0.017547520000000007,-1.53200863301754,-0.002441748249111697,-0.018828799948096275,0.004820281799766235,4.3868800000000016e-05,0.9551068544387817,0.12060546875,0.00013477926,16104,18.45,7776.84,,,,
9557,4124672,4028,431,0.017527040000000004,-1.5185941308736801,-0.002018689760006964,-0.012922942638397217,0.007682665076572448,4.381760000000001e-05,0.9092988967895508,0.15185546875,0.00017417996,16108,18.45,7776.84,,,,
,4125000,,,0.017506560000000004,-1.5273853316903114,-0.002254796039778739,-0.018299194052815437,0.004331680742325261,4.376640000000001e-05,0.9496867656707764,0.12841796875,0.00013098336,16112,,,6601.4,-657.1066668,20.8,6601.4
9586,4125696,4029,430,,,,,,,,,,,18.45,7776.84,,,,
9587,4126720,4030,430,0.017486080000000005,-1.5266053378582,-0.0023384550295304507,-0.018019843846559525,0.0028644470585277304,4.371520000000001e-05,0.9702132940292358,0.199951171875,0.00015907834,16116,18.45,7777.51,,,,
9588,4127744,4031,430,0.017465600000000005,-1.517542265355587,-0.002443126664729789,-0.0169371385127306,0.005051629734225571,4.366400000000001e-05,0.9648848176002502,0.13818359375,0.00020112761,16120,18.46,7770.81,,,,
9589,4128768,4032,430,0.017445120000000005,-1.5201216712594032,-0.002440800308249891,-0.0159720778465271,0.009386497404193506,4.361280000000001e-05,0.9451935887336731,0.178466796875,0.00020837772,16124,18.46,7770.81,,,,
9590,4129792,4033,430,0.01742464,-1.5200151577591896,-0.002435847243759781,-0.017546657472848892,0.004858796484768391,4.3561600000000007e-05,0.9496751427650452,0.21142578125,0.00016933226,16128,18.46,7769.6,,,,
9591,4130816,4034,430,0.017404160000000002,-1.5385029539465904,-0.002108716551447287,-0.017057646065950394,0.006056246318621561,4.35104e-05,0.9583556652069092,0.124267578125,0.00012481725,16132,18.48,7778.62,,,,
9592,4131840,4035,430,0.017383680000000002,-1.511935479938984,-0.0022264295839704573,-0.015457585453987122,0.010008393437601626,4.3459200000000006e-05,0.9453627467155457,0.177001953125,0.00020207319,16136,18.48,7778.62,,,,
9593,4132864,4036,430,0.017363200000000002,-1.5300068706274033,-0.002166151796700433,-0.015910090878605843,0.0084037930064369,4.3408e-05,0.9071911573410034,0.1572265625,0.00017096195,16140,18.48,7778.62,,,,
9594,4133888,4037,430,0.017342720000000002,-1.5175235569477081,-0.0019093757146038115,-0.017868097871541977,0.004200423165457323,4.3356800000000005e-05,0.9445360898971558,0.1533203125,0.00014174107,16144,18.48,7766.97,,,,
9595,4134912,4038,430,0.01732224,-1.545016460120678,-0.0026855075266212225,-0.01905694790184498,0.004739632931887172,4.33056e-05,0.9660881161689758,0.194091796875,0.00018125406,16148,18.48,7766.97,,,,
9596,4135936,4039,430,0.01730176,-1.5541394278407097,-0.0021006205352023244,-0.01758105680346489,0.003856085619190708,4.32544e-05,0.9540935754776001,0.1376953125,0.00012193102,16152,18.48,7766.97,,,,
9597,4136960,4040,431,0.01728128,-1.5128276720643044,-0.001624806027393788,-0.01050930842757225,0.01789979141904041,4.32032e-05,0.8223938941955566,0.14501953125,0.00017106341,16156,18.48,7766.97,,,,
9598,4137984,4041,431,0.0172608,-1.5521657541394234,-0.0023684572079218924,-0.018607577309012413,0.004429610708029941,4.3151999999999996e-05,0.9516946077346802,0.16162109375,0.0001597571,16160,18.48,7766.97,,,,
9599,4139008,4042,431,0.01724032,-1.5643101781606674,-0.001850252563599497,-0.01837102137506008,0.0025817194691626355,4.310079999999999e-05,0.9666714668273926,0.131103515625,0.00014215003,16164,18.48,7766.97,,,,
9600,4140032,4043,431,0.017219839999999997,-1.5322522297501564,-0.0020377091714181006,-0.017823362722992897,0.0027434439107310027,4.3049599999999995e-05,0.9634850025177002,0.151123046875,0.00013515662,16168,18.48,7766.97,,,,
9601,4141056,4044,431,0.017199359999999997,-1.5573146417737007,-0.001984099333640188,-0.01799250766634941,0.0030900523415766656,4.299839999999999e-05,0.9656922817230225,0.1845703125,0.00018718862,16172,18.48,7766.97,,,,
9602,4142080,4045,431,0.017178879999999997,-1.5564346835017204,-0.0020533554488793015,-0.018615392968058586,0.0025406958593521267,4.2947199999999994e-05,0.9681800007820129,0.1884765625,0.00019701984,16176,18.48,7766.97,,,,
9603,4143104,4046,431,0.017158399999999997,-1.5356248617172241,-0.0027048706833738834,-0.01890338398516178,0.0021463602170115337,4.289599999999999e-05,0.9736543893814087,0.194091796875,0.00019805541,16180,18.47,7798.43,,,,
9604,4144128,4047,431,0.017137919999999997,-1.555836707353592,-0.0024443188158329576,-0.0185443963855505,0.003451266951742582,4.2844799999999987e-05,0.9805718064308167,0.163818359375,0.00021150103,16184,18.47,7798.43,,,,
9605,4145152,4048,431,0.017117439999999994,-1.5384564474225044,-0.0019636779907159507,-0.011946610175073147,0.014612821687478572,4.279359999999999e-05,0.916169285774231,0.128662109375,0.00015495968,16188,18.47,7798.43,,,,
9606,4146176,4049,431,0.017096960000000005,-1.5143281668424606,-0.0018789104069583118,-0.016726301982998848,0.006355152203468606,4.274240000000001e-05,0.9304187893867493,0.16943359375,0.00014897721,16192,18.69,7743.72,,,,
9607,4147200,4050,431,0.017076480000000005,-1.554144226014614,-0.001937396649736911,-0.010620533488690853,0.0227059485623613,4.2691200000000016e-05,0.912655770778656,0.1396484375,0.0001398205,16196,18.68,7762.11,,,,
9608,4148224,4051,431,0.017056000000000005,-1.4958269074559212,-0.002090657886583358,-0.015155061148107052,0.009433234605239704,4.264000000000001e-05,0.946934700012207,0.11376953125,0.00010653405,16200,18.68,7762.11,,,,
9609,4149248,4052,431,0.017035520000000005,-1.5193829759955406,-0.0021108186047058553,-0.0157320499420166,0.005791181101812981,4.258880000000001e-05,0.9416335225105286,0.12158203125,0.00013188098,16204,18.68,7779.73,,,,
,4150000,,,0.017015040000000006,-1.5197373181581497,-0.00256368555710651,-0.018034419044852257,0.0038559196837013587,4.253760000000001e-05,0.9727423191070557,0.17138671875,0.00015861291,16208,,,7419.0,-1831.7866668,20.6,7419.0
9641,4150272,4053,430,,,,,,,,,,,18.68,7779.73,,,,
9642,4151296,4054,430,0.016994560000000002,-1.5140485614538193,-0.0016668610187480226,-0.01527701411396265,0.004805203032447025,4.248640000000001e-05,0.9653459787368774,0.150146484375,0.00014734565,16212,18.68,7779.73,,,,
9643,4152320,4055,430,0.016974080000000002,-1.529847465455532,-0.0019208620651625097,-0.011826216243207455,0.015605866501573473,4.243520000000001e-05,0.8659796118736267,0.125244140625,0.00013875449,16216,18.68,7779.73,,,,
9644,4153344,4056,430,0.016953600000000003,-1.5148899480700493,-0.0018205828382633626,-0.007057448849081993,0.037321721320040524,4.2384000000000006e-05,0.8213984966278076,0.128662109375,0.00015929173,16220,18.68,7779.73,,,,
9645,4154368,4057,430,0.016933120000000003,-1.4972174167633057,-0.0020262207253836095,-0.015026330016553402,0.01040082739200443,4.23328e-05,0.9048025012016296,0.136474609375,0.00012316997,16224,18.68,7779.73,,,,
9647,4155392,4058,430,0.016912640000000003,-1.5306507349014282,-0.002155390684492886,-0.01520351879298687,0.009897400828776881,4.2281600000000005e-05,0.9342108964920044,0.096923828125,0.00010194257,16228,18.67,7762.62,,,,
9648,4156416,4059,430,0.01689216,-1.531216710805893,-0.0021240771748125553,-0.016161812469363213,0.009975515364203602,4.22304e-05,0.9374251961708069,0.140625,0.0001583714,16232,18.7,7743.26,,,,
9649,4157440,4060,430,0.01687168,-1.5063980519771576,-0.0022666403092443943,-0.01577364280819893,0.008054762292886153,4.21792e-05,0.964486837387085,0.151123046875,0.00018875924,16236,18.7,7743.26,,,,
9650,4158464,4061,430,0.0168512,-1.508205957710743,-0.0018464034656062722,-0.01084108930081129,0.01566579530481249,4.2128e-05,0.922145426273346,0.169921875,0.00017930812,16240,18.7,7743.26,,,,
9651,4159488,4062,430,0.01683072,-1.528801940381527,-0.0020377063774503767,-0.01564619317650795,0.007158761698519811,4.20768e-05,0.9650728106498718,0.150634765625,0.00014267402,16244,18.74,7732.25,,,,
9652,4160512,4063,431,0.01681024,-1.5194470509886742,-0.002306028618477285,-0.01584513671696186,0.010920855769654736,4.20256e-05,0.9708338975906372,0.153076171875,0.0001659841,16248,18.72,7721.71,,,,
9653,4161536,4064,431,0.016789759999999997,-1.4862006828188896,-0.0018869487685151398,-0.014324447140097618,0.01016028699814342,4.1974399999999996e-05,0.9444001317024231,0.169921875,0.00017372437,16252,18.72,7721.71,,,,
9654,4162560,4065,431,0.016769279999999998,-1.529101923108101,-0.0022452008561231196,-0.01656753197312355,0.011253661126829684,4.192319999999999e-05,0.9584203362464905,0.187744140625,0.00016204518,16256,18.71,7740.06,,,,
9655,4163584,4066,431,0.016748799999999998,-1.5013566091656685,-0.0020939255482517183,-0.01639903523027897,0.006203127792105079,4.1871999999999995e-05,0.9798439145088196,0.136962890625,0.00012212287,16260,18.71,7740.06,,,,
9656,4164608,4067,431,0.016728319999999998,-1.5246828570961952,-0.002028017886914313,-0.015874184668064117,0.010553610161878169,4.182079999999999e-05,0.9583418369293213,0.1396484375,0.00019048346,16264,18.71,7740.06,,,,
9657,4165632,4068,431,0.016707839999999998,-1.5133583322167397,-0.0021377649973146617,-0.01592963933944702,0.006526823155581951,4.1769599999999994e-05,0.9656851291656494,0.17626953125,0.00016484747,16268,18.71,7740.06,,,,
9658,4166656,4069,431,0.016687359999999995,-1.546062558889389,-0.002216158900409937,-0.01747751049697399,0.003934916952857748,4.171839999999999e-05,0.9806654453277588,0.149658203125,0.00012686005,16272,18.71,7740.06,,,,
9659,4167680,4070,431,0.016666879999999995,-1.5118133127689362,-0.0017195955733768642,-0.014101723209023476,0.012740815902361646,4.1667199999999986e-05,0.9001634120941162,0.10546875,0.000107217,16276,18.71,7740.06,,,,
9660,4168704,4071,431,0.016646399999999995,-1.5306642726063728,-0.0018644718220457435,-0.01511076744645834,0.0086472938710358,4.161599999999999e-05,0.9637451171875,0.158203125,0.00015811715,16280,18.73,7727.48,,,,
9661,4169728,4072,431,0.016625920000000006,-1.527957208454609,-0.0020614706445485353,-0.012860983610153198,0.017974066897295415,4.156480000000001e-05,0.9003051519393921,0.139892578125,0.00011852477,16284,18.72,7714.76,,,,
9662,4170752,4073,431,0.016605440000000006,-1.5476232320070267,-0.0020283420744817704,-0.01298927515745163,0.0125616728910245,4.1513600000000015e-05,0.9371364712715149,0.13720703125,0.00014146615,16288,18.72,7714.76,,,,
9663,4171776,4074,431,0.016584960000000006,-1.528454564511776,-0.0021300356602296233,-0.01651003211736679,0.007778716331813484,4.146240000000001e-05,0.9634040594100952,0.1376953125,0.0001546758,16292,18.73,7714.44,,,,
9664,4172800,4075,431,0.016564480000000003,-1.5574309080839157,-0.0025668229209259152,-0.017254121601581573,0.007157326297601685,4.141120000000001e-05,0.975037693977356,0.181640625,0.00015057204,16296,18.73,7714.44,,,,
9665,4173824,4076,431,0.016544000000000003,-1.5350151136517525,-0.0026534419448580593,-0.018154781311750412,0.005613283778075129,4.136000000000001e-05,0.9744957685470581,0.154052734375,0.00016066432,16300,18.73,7714.44,,,,
9666,4174848,4077,431,0.016523520000000003,-1.5290815457701683,-0.0011669564119074494,-0.01338888704776764,0.013439333066344261,4.130880000000001e-05,0.9420841932296753,0.157470703125,0.00016267784,16304,18.74,7717.38,,,,
,4175000,,,0.016503040000000004,-1.5385192781686783,-0.0024806397850625217,-0.01900332421064377,0.004960619568009861,4.12576e-05,0.9796929955482483,0.173095703125,0.0001758762,16308,,,7363.8,-1181.1333333999999,20.2,7363.8
9698,4175872,4078,430,,,,,,,,,,,18.74,7717.38,,,,
9699,4176896,4079,430,0.016482560000000004,-1.511688083410263,-0.0024099478614516556,-0.015535014681518078,0.009172973601380363,4.1206400000000006e-05,0.9654425978660583,0.1337890625,0.00015262031,16312,18.57,7774.64,,,,
9700,4177920,4080,430,0.01646208,-1.5118179991841316,-0.0021811548504047096,-0.016033653169870377,0.007070814230246469,4.11552e-05,0.961053192615509,0.121337890625,0.000119553646,16316,18.59,7798.07,,,,
9701,4178944,4081,430,0.0164416,-1.5304650589823723,-0.0020713559060823172,-0.016897225752472878,0.007462938170647249,4.1104000000000005e-05,0.95816969871521,0.185791015625,0.0002002482,16320,18.59,7798.07,,,,
9702,4179968,4082,430,0.01642112,-1.5090515241026878,-0.0015724048716947436,-0.015542487613856792,0.005015704125980847,4.10528e-05,0.9470459222793579,0.11962890625,0.00011517375,16324,18.59,7798.07,,,,
9703,4180992,4083,430,0.01640064,-1.5244331061840057,-0.0019378482247702777,-0.017105478793382645,0.004833703016629443,4.10016e-05,0.9421424269676208,0.143798828125,0.00011731952,16328,18.59,7798.07,,,,
9704,4182016,4084,430,0.01638016,-1.5123555585741997,-0.002270592813147232,-0.016561804339289665,0.0024809007009025663,4.09504e-05,0.9706290364265442,0.15283203125,0.00016745512,16332,18.59,7798.07,,,,
9705,4183040,4085,430,0.016359679999999998,-1.535395234823227,-0.002069932670565322,-0.017371078953146935,0.0033380325767211616,4.0899199999999996e-05,0.9628010392189026,0.20361328125,0.00015196326,16336,18.59,7798.07,,,,
9706,4184064,4086,431,0.016339199999999998,-1.5083447471261024,-0.00179149373434484,-0.01660943031311035,0.003269181906944141,4.0848e-05,0.9641979932785034,0.19384765625,0.00012004515,16340,18.62,7788.64,,,,
9707,4185088,4087,431,0.01631872,-1.53848434984684,-0.001988015603274107,-0.01666516810655594,0.009431099169887602,4.0796799999999995e-05,0.918084442615509,0.15234375,0.0001292405,16344,18.62,7788.64,,,,
9708,4186112,4088,431,0.01629824,-1.5208086743950844,-0.0022849017987027764,-0.01648581400513649,0.007635897112777457,4.074559999999999e-05,0.9369602203369141,0.13427734375,0.00010519975,16348,18.62,7773.99,,,,
9709,4187136,4089,431,0.01627776,-1.540632575750351,-0.0020384154049679637,-0.01000268291682005,0.018728047667536885,4.0694399999999994e-05,0.8772761225700378,0.13916015625,0.00013071799,16352,18.62,7773.99,,,,
9710,4188160,4090,431,0.016257279999999995,-1.5230367332696915,-0.00206455888110213,-0.0124004315584898,0.013566892012022436,4.064319999999999e-05,0.9188852310180664,0.1669921875,0.00017655164,16356,18.66,7744.29,,,,
9711,4189184,4091,431,0.016236799999999996,-1.5380381122231483,-0.002360665297601372,-0.01689114421606064,0.004964103107340634,4.059199999999999e-05,0.9631243348121643,0.149169921875,0.00015051488,16360,18.66,7744.29,,,,
9712,4190208,4092,431,0.016216319999999996,-1.527391478419304,-0.0019588960567489266,-0.016687482595443726,0.013029183261096478,4.054079999999999e-05,0.8788377642631531,0.19140625,0.00014779548,16364,18.66,7744.29,,,,
9713,4191232,4093,431,0.016195839999999996,-1.5131537541747093,-0.0020713315752800554,-0.015924135223031044,0.006645903427852318,4.0489599999999986e-05,0.955736517906189,0.15771484375,0.00012449082,16368,18.66,7758.93,,,,
9714,4192256,4094,431,0.016175360000000007,-1.5606929659843445,-0.002523288130760193,-0.017841249704360962,0.0051185578922741115,4.0438400000000016e-05,0.97083580493927,0.142578125,0.00014440832,16372,18.66,7758.93,,,,
9716,4193280,4095,431,0.016154880000000007,-1.5282049551606178,-0.001978671702090651,-0.01487086433917284,0.008332964236615226,4.038720000000001e-05,0.9540759921073914,0.1376953125,0.00010757323,16376,18.66,7758.93,,,,
9717,4194304,4096,431,0.016134400000000004,-1.5240002647042274,-0.0024621228803880513,-0.011643885634839535,0.017638967605307698,4.033600000000001e-05,0.927942156791687,0.153076171875,0.00014736847,16380,18.67,7754.56,,,,
9718,4195328,4097,431,0.016113920000000004,-1.5278186276555061,-0.0022992099402472377,-0.014101502485573292,0.01133102341555059,4.028480000000001e-05,0.9460840225219727,0.139404296875,0.00011817913,16384,18.67,7754.56,,,,
9719,4196352,4098,431,0.016093440000000004,-1.531885839998722,-0.0020876230264548212,-0.014562566764652729,0.01223946880782023,4.023360000000001e-05,0.9078125953674316,0.163818359375,0.00015521696,16388,18.68,7736.66,,,,
9720,4197376,4099,431,0.016072960000000004,-1.5233689695596695,-0.0021368785528466105,-0.002716023474931717,0.03140681062359363,4.018240000000001e-05,0.7653862237930298,0.16845703125,0.00015427807,16392,18.68,7736.66,,,,
9721,4198400,4100,431,0.016052480000000004,-1.5406569838523865,-0.0020552669011522084,-0.01555958203971386,0.006901852000737563,4.0131200000000006e-05,0.9363932609558105,0.18896484375,0.00012862211,16396,18.68,7736.66,,,,
9722,4199424,4101,431,0.016032,-1.516417346894741,-0.0016358757857233286,-0.013136538676917553,0.00861581094795838,4.008e-05,0.9218611717224121,0.134521484375,0.00013628771,16400,18.68,7736.66,,,,
,4200000,,,0.01601152,-1.5235236212611198,-0.0017595510580576956,-0.01656944304704666,0.0050512262678239495,4.0028800000000005e-05,0.9377235770225525,0.136474609375,0.00010173267,16404,,,7250.6,-1490.3333334,20.8,7250.6
9753,4200448,4102,430,,,,,,,,,,,18.68,7736.66,,,,
9754,4201472,4103,430,0.01599104,-1.5279730334877968,-0.002483613876393065,-0.01853586733341217,0.0034898983576567844,3.99776e-05,0.9637300372123718,0.20703125,0.00014719256,16408,18.68,7759.34,,,,
9755,4202496,4104,430,0.01597056,-1.5317227840423584,-0.0017040689272107556,-0.016417982056736946,0.0037896157882642,3.9926400000000005e-05,0.970049262046814,0.130859375,0.00012761547,16412,18.66,7780.37,,,,
9756,4203520,4105,430,0.015950080000000002,-1.5146501511335373,-0.002080107806250453,-0.01323714479804039,0.010712852759752423,3.98752e-05,0.9229693412780762,0.1181640625,0.000115668285,16416,18.66,7780.37,,,,
9757,4204544,4106,430,0.0159296,-1.519466646015644,-0.002158492599846795,-0.016183076426386833,0.005872886627912521,3.9824e-05,0.9480006694793701,0.13720703125,0.00011562981,16420,18.65,7779.41,,,,
9758,4205568,4107,430,0.01590912,-1.5301218628883362,-0.0023051517782732844,-0.012271329760551453,0.010433009185362607,3.97728e-05,0.8986946940422058,0.16064453125,0.00014924142,16424,18.66,7751.81,,,,
