time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
1740,1781760,22680,78,-0.00919032096862793,-0.006768322637071833,0.0023698634,0.9051463603973389,-1.3528139665722847,0.039621913339942694,0.1943359375,0.0001609632,6956,0.06438528,8840.24,10.27,,,,
1741,1782784,22690,78,-0.019942419603466988,-0.004418347321916372,0.0014007989,0.9324904084205627,-1.3853899240493774,0.020127133873756975,0.178955078125,0.000160912,6960,0.0643648,8787.17,10.48,,,,
1742,1783808,22701,78,-0.012047464028000832,-0.005297620897181332,0.0019287257,0.9028967618942261,-1.3949548080563545,0.03372447064612061,0.13525390625,0.0001608608,6964,0.06434432,8787.17,10.48,,,,
1743,1784832,22711,78,-0.010122784413397312,-0.0051195605483371764,0.0014732385,0.9025303721427917,-1.3710511922836304,0.030435539549216628,0.109619140625,0.0001608096,6968,0.06432384000000001,8787.17,10.48,,,,
1744,1785856,22721,78,-0.01504591479897499,-0.005391803453676403,0.002673157,0.9245128631591797,-1.3621885478496552,0.02499518299009651,0.181884765625,0.0001607584,6972,0.06430336,8787.17,10.48,,,,
1745,1786880,22731,78,-0.016207382082939148,-0.005205371096963063,0.0013856309,0.9469651579856873,-1.3495837152004242,0.019394379924051464,0.134765625,0.0001607072,6976,0.06428288,8742.86,10.64,,,,
1746,1787904,22742,78,-0.01673700287938118,-0.006634332763496786,0.0019846512,0.9436798095703125,-1.3727882578969002,0.022576400311663747,0.171875,0.000160656,6980,0.0642624,8742.86,10.64,,,,
1747,1788928,22752,78,-0.01862291246652603,-0.006308934098342434,0.00181291,0.9374954104423523,-1.3491784781217575,0.023686198866926134,0.207763671875,0.00016060479999999998,6984,0.06424192,8742.86,10.64,,,,
1748,1789952,22762,78,-0.008844345808029175,-0.003929906408302486,0.0012803376,0.9581378102302551,-1.377135507762432,0.019125167629681528,0.15283203125,0.00016055360000000003,6988,0.06422144,8750.95,10.62,,,,
1749,1790976,22772,78,-0.014627544209361076,-0.005646657809847966,0.0018069888,0.9433758854866028,-1.3566739335656166,0.024452773621305823,0.14208984375,0.0001605024,6992,0.06420096,8750.95,10.62,,,,
1750,1792000,22783,78,-0.007332535460591316,-0.004510179947828874,0.001749409,0.9147898554801941,-1.3584469333291054,0.03320550126954913,0.13037109375,0.00016045120000000003,6996,0.06418048000000001,8750.95,10.62,,,,
1751,1793024,22793,78,-0.010098476894199848,-0.004805963049875572,0.0019291337,0.8935365080833435,-1.3404963910579681,0.037731894524767995,0.132080078125,0.0001604,7000,0.06416,8750.95,10.62,,,,
1752,1794048,22803,78,-0.008170606568455696,-0.007578208518680185,0.0016254277,0.9279154539108276,-1.3948499858379364,0.02949621621519327,0.19384765625,0.00016034880000000002,7004,0.06413952,8750.95,10.62,,,,
1753,1795072,22813,78,-0.009521730244159698,-0.005581201374297962,0.0014314848,0.8574263453483582,-1.3700143098831177,0.045287415850907564,0.140380859375,0.0001602976,7008,0.06411904,8744.25,10.64,,,,
1754,1796096,22823,78,-0.011376531794667244,-0.006010369572322816,0.0014598456,0.9047858715057373,-1.3823826313018799,0.02737233799416572,0.12060546875,0.0001602464,7012,0.06409856000000001,8856.51,10.23,,,,
1755,1797120,22833,78,-0.01888159289956093,-0.005857994328835048,0.0017717006,0.9255552887916565,-1.3518654182553291,0.023596938117407262,0.177734375,0.00016019519999999998,7016,0.06407808,8856.51,10.23,,,,
1756,1798144,22843,78,-0.010669996961951256,-0.007038982235826552,0.0019545553,0.8884882926940918,-1.3774456679821014,0.03258935024496168,0.14306640625,0.000160144,7020,0.0640576,8856.51,10.23,,,,
1757,1799168,22853,78,-0.009888245724141598,-0.004447983068530448,0.0016282382,0.8698418140411377,-1.3395957946777344,0.034896791679784656,0.108642578125,0.00016009279999999997,7024,0.06403711999999999,8856.51,10.23,,,,
,1800000,,,-0.010867472738027573,-0.004585758550092578,0.001270988,0.8784910440444946,-1.3766537830233574,0.03204072266817093,0.124267578125,0.0001600416,7028,0.06401664,,,7540.8,7540.8,-0.45,16.0
1758,1800192,22941,78,,,,,,,,,,,8874.92,10.17,,,,
1759,1801216,22951,78,-0.015676036477088928,-0.005331982567440718,0.0013507056,0.937558650970459,-1.3738738223910332,0.0198526824824512,0.15283203125,0.00015999040000000002,7032,0.06399616000000001,8874.92,10.17,,,,
1760,1802240,22961,78,-0.016331925988197327,-0.005461661523440853,0.0016035503,0.9347670078277588,-1.388322040438652,0.017928354383911937,0.156494140625,0.00015993920000000002,7036,0.06397568000000001,8854.35,10.24,,,,
1761,1803264,22971,78,-0.01870688982307911,-0.006830024271039292,0.0015871967,0.9459049701690674,-1.3578618094325066,0.02029688615584746,0.148193359375,0.000159888,7040,0.0639552,8854.35,10.24,,,,
1762,1804288,22981,78,-0.009376933798193932,-0.005758398008765653,0.0016411588,0.9178153872489929,-1.3686859086155891,0.03251227957662195,0.109130859375,0.0001598368,7044,0.06393472,8895.9,10.09,,,,
1763,1805312,22991,78,-0.016764836385846138,-0.00604910115362145,0.0013829885,0.9205799102783203,-1.3586258962750435,0.026590402936562896,0.156005859375,0.0001597856,7048,0.06391424,8895.9,10.09,,,,
1764,1806336,23002,78,-0.01366810780018568,-0.00514273761655204,0.0015390816,0.937393844127655,-1.3675980642437935,0.02834782365243882,0.204345703125,0.0001597344,7052,0.06389376000000001,8895.9,10.09,,,,
1765,1807360,23012,78,-0.006455320864915848,-0.004952316987328231,0.0012122374,0.8705801963806152,-1.3689225316047668,0.04195033386349678,0.114990234375,0.0001596832,7056,0.06387328,8895.9,10.09,,,,
1766,1808384,23022,78,-0.018105000257492065,-0.005069443242973648,0.001216975,0.957975447177887,-1.3710990697145462,0.018952755839563906,0.136962890625,0.000159632,7060,0.0638528,8922.6,9.99,,,,
1767,1809408,23032,78,-0.021044138818979263,-0.006303266040049493,0.0017846993,0.9473338723182678,-1.3724753111600876,0.01715703186346218,0.1396484375,0.0001595808,7064,0.06383232,8848.31,10.26,,,,
1768,1810432,23043,78,-0.015888657420873642,-0.008025589777389541,0.0019079488,0.8777895569801331,-1.3798326253890991,0.032122451113536954,0.1767578125,0.00015952959999999998,7068,0.06381184,8846.67,10.27,,,,
1769,1811456,23053,78,-0.008419281803071499,-0.005777708429377526,0.0030010166,0.8890140652656555,-1.3949935510754585,0.03488593827933073,0.19580078125,0.00015947840000000003,7072,0.06379136,8846.67,10.27,,,,
1770,1812480,23063,78,-0.015966039150953293,-0.007596559909870848,0.0015405186,0.9282599091529846,-1.4044223129749298,0.02322607161477208,0.14990234375,0.0001594272,7076,0.06377088,8846.67,10.27,,,,
1771,1813504,23073,78,-0.015082934871315956,-0.005305851111188531,0.0014839727,0.9262431859970093,-1.3927473649382591,0.02216486382531002,0.17919921875,0.00015937600000000003,7080,0.06375040000000001,8822.45,10.36,,,,
1772,1814528,23084,78,-0.017650995403528214,-0.006234966538613662,0.0021629254,0.9179700016975403,-1.4150442853569984,0.02397330105304718,0.18212890625,0.0001593248,7084,0.06372992,8822.45,10.36,,,,
1773,1815552,23094,78,-0.016642315313220024,-0.005626356520224363,0.0018038587,0.9261298179626465,-1.414238266646862,0.025776498834602535,0.120849609375,0.00015927360000000002,7088,0.06370944,8822.45,10.36,,,,
1774,1816576,23104,78,-0.007229551672935486,-0.005584931306657381,0.0019081376,0.882948100566864,-1.4062874540686607,0.03961614205036312,0.108154296875,0.0001592224,7092,0.06368896,8822.45,10.36,,,,
1775,1817600,23114,78,-0.016344601288437843,-0.005957409041002393,0.001452686,0.9278587698936462,-1.399379126727581,0.02560909988824278,0.109375,0.0001591712,7096,0.06366848000000001,8841.74,10.29,,,,
1776,1818624,23124,78,-0.0051204971969127655,-0.0062075180758256465,0.0013990065,0.875288724899292,-1.3939097449183464,0.04225947894155979,0.13037109375,0.00015911999999999998,7100,0.063648,8841.74,10.29,,,,
1777,1819648,23134,78,-0.016441181302070618,-0.007257954333908856,0.0021966218,0.9091365933418274,-1.3953863605856895,0.029384994064457715,0.18359375,0.0001590688,7104,0.06362752,8841.74,10.29,,,,
1778,1820672,23144,78,0.0016711391508579254,-0.005785683490103111,0.002185821,0.8590834140777588,-1.4139706194400787,0.04765862342901528,0.154541015625,0.00015901759999999997,7108,0.06360703999999999,8841.74,10.29,,,,
1779,1821696,23154,78,-0.019888756796717644,-0.0056553499307483435,0.0014592941,0.9536553621292114,-1.4134738221764565,0.01993766805389896,0.1171875,0.00015896640000000002,7112,0.06358656,8777.56,10.5,,,,
1780,1822720,23164,78,-0.00850357860326767,-0.005668333702487871,0.001858337,0.8515110611915588,-1.4267174303531647,0.044540512608364224,0.1416015625,0.00015891520000000002,7116,0.06356608000000001,8777.56,10.5,,,,
1781,1823744,23175,78,-0.00812700018286705,-0.005532478797249496,0.0014251012,0.8844324350357056,-1.4164146780967712,0.03554782713763416,0.1171875,0.00015886400000000002,7120,0.06354560000000001,8777.56,10.5,,,,
1782,1824768,23185,78,-0.011394819244742393,-0.005139216635143384,0.0015185955,0.8943745493888855,-1.4129962995648384,0.030482457601465285,0.129150390625,0.0001588128,7124,0.06352512,8777.56,10.5,,,,
,1825000,,,-0.002194056287407875,-0.006241869967197999,0.002060773,0.8173887133598328,-1.3865443021059036,0.04906709864735603,0.1572265625,0.0001587616,7128,0.06350464,,,8607.2,8607.2,-0.49000000000000005,12.0
1783,1825792,23282,78,,,,,,,,,,,8777.56,10.5,,,,
1784,1826816,23291,78,-0.007840164005756378,-0.006045270842150785,0.0014480697,0.8485623598098755,-1.4130715504288673,0.04476811760105193,0.1484375,0.0001587104,7132,0.06348416,8784.72,10.43,,,,
1785,1827840,23302,78,-0.017886696383357048,-0.00611393281724304,0.0013754874,0.8925888538360596,-1.4242974445223808,0.03453864634502679,0.147216796875,0.0001586592,7136,0.06346368000000001,8782.1,10.46,,,,
1786,1828864,23312,78,-0.014441011473536491,-0.004681734397308901,0.0022222481,0.9330471158027649,-1.431638427078724,0.027192869456484914,0.153076171875,0.000158608,7140,0.0634432,8806.63,10.38,,,,
1787,1829888,23322,78,-0.015520188957452774,-0.004989689332433045,0.0014625902,0.9243544936180115,-1.4426728412508965,0.029663144843652844,0.134521484375,0.0001585568,7144,0.06342272,8806.63,10.38,,,,
1788,1830912,23332,78,-0.0036501921713352203,-0.003103994094999507,0.001231,0.88540118932724,-1.4231116622686386,0.04607610683888197,0.142822265625,0.0001585056,7148,0.06340224,8844.68,10.24,,,,
1789,1831936,23342,78,-0.010340891778469086,-0.0059979387442581356,0.0015793033,0.8795393705368042,-1.3965221792459488,0.04148895980324596,0.126220703125,0.00015845439999999999,7152,0.06338176,8844.68,10.24,,,,
1790,1832960,23353,78,-0.01068934053182602,-0.005757341772550717,0.0017133707,0.9026556015014648,-1.4089122861623764,0.03408434393350035,0.1220703125,0.0001584032,7156,0.06336128,8844.68,10.24,,,,
1791,1833984,23363,78,-0.0028417613357305527,-0.005683609080733731,0.0015939309,0.8471671342849731,-1.4391524940729141,0.0462734610773623,0.17822265625,0.000158352,7160,0.0633408,8844.68,10.24,,,,
1792,1835008,23373,78,-0.002851119264960289,-0.005514182412298396,0.0025217743,0.8260913491249084,-1.4332178682088852,0.054211518028751016,0.162353515625,0.00015830080000000003,7164,0.06332032000000001,8844.68,10.24,,,,
1793,1836032,23383,78,-0.0027289893478155136,-0.005407655844464898,0.0022589294,0.7014514207839966,-1.3743603378534317,0.05097400164231658,0.173095703125,0.0001582496,7168,0.06329984,8847.91,10.24,,,,
1794,1837056,23393,78,-0.0014896243810653687,-0.004748776147607714,0.0010644291,0.783112645149231,-1.4306351020932198,0.04905574047006667,0.10791015625,0.00015819840000000002,7172,0.06327936,8847.91,10.24,,,,
1795,1838080,23403,78,-0.00028022751212120056,-0.00423347728792578,0.0014504961,0.6273146867752075,-1.4244412779808044,0.072174719767645,0.178955078125,0.0001581472,7176,0.06325888,8847.91,10.24,,,,
1796,1839104,23414,78,-0.0045938640832901,-0.00673806865233928,0.002368711,0.7041443586349487,-1.3980237394571304,0.0608761350158602,0.195068359375,0.000158096,7180,0.06323840000000001,8847.91,10.24,,,,
1797,1840128,23424,78,-0.01095742266625166,-0.004978365803253837,0.002221473,0.8496199250221252,-1.4188886061310768,0.03202618972864002,0.169921875,0.00015804479999999998,7184,0.06321792,8861.04,10.2,,,,
1798,1841152,23434,78,-0.0037557855248451233,-0.006428471999242902,0.0017340006,0.7030479907989502,-1.393259420990944,0.05614542029798031,0.191162109375,0.0001579936,7188,0.06319744000000001,8861.04,10.2,,,,
1799,1842176,23444,78,-0.004780592396855354,-0.003313296940177679,0.0011561916,0.7903590202331543,-1.427435964345932,0.05012064427137375,0.13720703125,0.00015794239999999997,7192,0.06317695999999999,8861.04,10.2,,,,
1800,1843200,23454,78,-0.0083179771900177,-0.005993310565827414,0.0020753518,0.8524541258811951,-1.3968843519687653,0.03481629875022918,0.16650390625,0.00015789120000000002,7196,0.06315648,8840.28,10.28,,,,
1801,1844224,23464,78,-0.014517618343234062,-0.006032419711118564,0.0014872915,0.8880681991577148,-1.4153488352894783,0.03647231054492295,0.138427734375,0.00015784,7200,0.063136,8840.28,10.28,,,,
1802,1845248,23474,78,-0.014348706230521202,-0.006834189436631277,0.0014489819,0.9192227721214294,-1.417143128812313,0.02848549757618457,0.14013671875,0.00015778880000000002,7204,0.06311552000000001,8840.28,10.28,,,,
1803,1846272,23484,78,-0.013284687884151936,-0.005845936902915128,0.0011230945,0.8970574140548706,-1.3980251923203468,0.027535868110135198,0.14111328125,0.0001577376,7208,0.06309504,8893.52,10.33,,,,
1804,1847296,23494,78,-0.012528014369308949,-0.006348725000862032,0.0019930198,0.9157544374465942,-1.3990153074264526,0.02821757469791919,0.207763671875,0.0001576864,7212,0.06307456,8891.93,10.34,,,,
1805,1848320,23505,78,-0.007489211857318878,-0.006808552774600685,0.0014779124,0.8761519193649292,-1.3861425966024399,0.03463948576245457,0.1787109375,0.0001576352,7216,0.06305408,8927.34,10.23,,,,
1806,1849344,23515,78,-0.008499722927808762,-0.006435098737711087,0.0020657252,0.7825747132301331,-1.4026625230908394,0.05239568813703954,0.1513671875,0.000157584,7220,0.06303360000000001,8953.53,10.17,,,,
,1850000,,,-0.0026158224791288376,-0.006509872866445221,0.0025691793,0.7837474346160889,-1.4146629348397255,0.04971925145946443,0.187744140625,0.0001575328,7224,0.06301312,,,9427.6,9427.6,-18.509999999999998,12.4
1807,1850368,23621,78,,,,,,,,,,,8961.28,10.13,,,,
1808,1851392,23631,78,-0.011807547882199287,-0.005487109447130933,0.001651769,0.901016116142273,-1.3892159834504128,0.023730830173008144,0.156982421875,0.0001574816,7228,0.06299264,8961.28,10.13,,,,
1809,1852416,23641,78,-0.008551165461540222,-0.0072943412233144045,0.0020605018,0.7091590762138367,-1.4051341339945793,0.04597902880050242,0.170654296875,0.0001574304,7232,0.06297216,8961.28,10.13,,,,
1810,1853440,23652,78,-0.004711601883172989,-0.005631829553749412,0.0016734088,0.7948710918426514,-1.422689527273178,0.03884238644968718,0.125244140625,0.0001573792,7236,0.06295168,8961.28,10.13,,,,
1811,1854464,23662,78,-0.015650257468223572,-0.005368355952668935,0.002264033,0.8085918426513672,-1.4010234326124191,0.03842198115307838,0.15625,0.000157328,7240,0.0629312,8961.28,10.13,,,,
1812,1855488,23672,78,-0.012769628316164017,-0.00695825315779075,0.0016180348,0.810213565826416,-1.4042492434382439,0.025786164798773825,0.131591796875,0.0001572768,7244,0.06291072,8970.94,10.11,,,,
1813,1856512,23682,78,-0.017495019361376762,-0.007788345566950738,0.0021832192,0.9140783548355103,-1.4145282953977585,0.017005174537189305,0.19140625,0.0001572256,7248,0.06289024,8970.94,10.11,,,,
1814,1857536,23692,78,-0.010285614058375359,-0.0038266114133875817,0.0013764019,0.7999923825263977,-1.4129040017724037,0.04350011935457587,0.1572265625,0.0001571744,7252,0.06286976,8970.94,10.11,,,,
1815,1858560,23702,78,-0.015204038470983505,-0.0070977933501126245,0.0014842092,0.8668317198753357,-1.4119090735912323,0.026144108618609607,0.152099609375,0.00015712320000000002,7256,0.06284928000000001,8951.17,10.17,,,,
1816,1859584,23712,78,-0.016485221683979034,-0.007843883722671308,0.0019369571,0.8838093876838684,-1.4005117267370224,0.03458916617091745,0.158447265625,0.000157072,7260,0.0628288,8951.17,10.17,,,,
1817,1860608,23722,78,-0.012644052505493164,-0.006836416607256979,0.0022601034,0.8463547229766846,-1.4125462248921394,0.04149845149368048,0.189453125,0.0001570208,7264,0.06280832000000001,8922.79,10.26,,,,
1818,1861632,23733,78,-0.006132872775197029,-0.005819504294777289,0.0016664949,0.7822256684303284,-1.405332088470459,0.050439941463992,0.18115234375,0.00015696959999999998,7268,0.06278784,8922.79,10.26,,,,
1819,1862656,23743,78,-0.007503826171159744,-0.005561656260397285,0.0016975655,0.7602779865264893,-1.414756715297699,0.04162688693031669,0.1376953125,0.0001569184,7272,0.06276736000000001,8916.31,10.29,,,,
1820,1863680,23753,78,-0.006077108904719353,-0.00640772411134094,0.0015991298,0.7571802139282227,-1.4183539152145386,0.04558424185961485,0.13330078125,0.00015686719999999997,7276,0.06274687999999999,8916.31,10.29,,,,
1821,1864704,23763,78,-0.013168785721063614,-0.007732803991530091,0.0020003265,0.7480319738388062,-1.404349759221077,0.03958530293311924,0.18310546875,0.00015681600000000002,7280,0.0627264,8902.08,10.38,,,,
1822,1865728,23773,78,-0.013703824952244759,-0.006435540271922946,0.001661547,0.794715940952301,-1.4285158962011337,0.03987586102448404,0.137939453125,0.0001567648,7284,0.06270592,8902.08,10.38,,,,
1823,1866752,23783,78,-0.011327533051371574,-0.007390697777736932,0.001881243,0.8579134941101074,-1.4446958228945732,0.03676332894247025,0.189453125,0.00015671360000000002,7288,0.06268544000000001,8906.31,10.42,,,,
1824,1867776,23793,78,-0.01616973802447319,-0.006283638038439676,0.001523623,0.8824660778045654,-1.389849714934826,0.0227920429315418,0.121826171875,0.00015666239999999999,7292,0.06266495999999999,8906.31,10.42,,,,
1825,1868800,23803,78,-0.02157871425151825,-0.007057890921714716,0.0015840745,0.8594177961349487,-1.4550663828849792,0.028486737050116062,0.124755859375,0.0001566112,7296,0.06264448,8906.31,10.42,,,,
1826,1869824,23814,78,-0.003749266266822815,-0.006590004006284289,0.0021181544,0.7053797245025635,-1.3970803618431091,0.05505986022762954,0.215087890625,0.00015656,7300,0.062624,8906.31,10.42,,,,
1827,1870848,23824,78,-0.011103268712759018,-0.006446719169616699,0.0014778746,0.7806288003921509,-1.4373067766427994,0.038195095025002956,0.13818359375,0.0001565088,7304,0.06260352000000001,8906.31,10.42,,,,
