time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
430,4239360,9852,4140,0.00010237878,-1.5275323167443275,0.015233280000000005,-0.011408595368266106,0.016784697712864727,3.8083200000000015e-05,-0.0019587735878303647,16556,0.893617570400238,0.115478515625,9141.23,17.88,,,,
430,4240384,9853,4141,0.00021643052,-1.5386020839214325,0.015212800000000005,0.0020724665373563766,0.04785374226048589,3.803200000000001e-05,-0.001343900163192302,16560,0.7745246887207031,0.13916015625,9113.49,17.87,,,,
430,4241408,9854,4142,9.148283e-05,-1.547511763870716,0.015192320000000004,-0.015260513871908188,0.0075371449056547135,3.798080000000001e-05,-0.001657183631323278,16564,0.9459512233734131,0.11181640625,9156.17,17.92,,,,
430,4242432,9855,4143,0.0001359462,-1.5162078440189362,0.015171840000000004,-0.015615791082382202,0.006911689939443022,3.792960000000001e-05,-0.0016718129045329988,16568,0.9153907895088196,0.154541015625,9135.63,17.99,,,,
430,4243456,9856,4144,0.00010757707,-1.5265156924724579,0.015151360000000003,-0.015146533027291298,0.008383079752093181,3.7878400000000007e-05,-0.0019914996810257435,16572,0.9416211843490601,0.14013671875,9135.63,17.99,,,,
430,4244480,9857,4145,0.00010797556,-1.5499063804745674,0.015130880000000003,-0.016728224232792854,0.007639204821316525,3.782720000000001e-05,-0.0019805001793429255,16576,0.9514313340187073,0.15234375,9135.63,17.99,,,,
430,4245504,9859,4146,7.654063e-05,-1.5401579290628433,0.015110400000000003,-0.017964420840144157,0.003798909965553321,3.7776000000000006e-05,-0.0016038543253671378,16580,0.9619036316871643,0.10302734375,9135.63,17.99,,,,
430,4246528,9860,4147,9.58757e-05,-1.534666232764721,0.015089920000000001,-0.0172277819365263,0.003379275440238416,3.77248e-05,-0.0014340206398628652,16584,0.9648308157920837,0.11181640625,9110.73,18.07,,,,
430,4247552,9861,4148,6.865186e-05,-1.5508657023310661,0.015069440000000002,-0.01648072712123394,0.003856111317873001,3.7673600000000005e-05,-0.0015877861878834665,16588,0.9636490941047668,0.10693359375,9110.73,18.07,,,,
430,4248576,9862,4149,0.00011527055,-1.5533564761281013,0.01504896,-0.016744013875722885,0.004954053874826059,3.76224e-05,-0.0016235901275649667,16592,0.9506125450134277,0.1484375,9110.73,18.07,,,,
430,4249600,9863,4150,9.1284164e-05,-1.5290887281298637,0.01502848,-0.016508551314473152,0.004818106390303001,3.75712e-05,-0.0016688694595359266,16596,0.9599263668060303,0.10986328125,9110.73,18.07,,,,
,4250000,,,9.378244e-05,-1.5101850852370262,0.015008,-0.008174138143658638,0.019618060905486345,3.752e-05,-0.0015456918627023697,16600,0.8803514838218689,0.11865234375,,,9352.8,18.6,9352.8,-48.224000000000004
429,4250624,9903,4151,,,,,,,,,,,9110.73,18.07,,,,
429,4251648,9904,4152,0.00014345924,-1.5631281360983849,0.014987519999999999,-0.01571350172162056,0.005694534949725494,3.7468799999999996e-05,-0.0013577383215306327,16604,0.9444087147712708,0.205078125,9110.73,18.07,,,,
429,4252672,9905,4153,5.79232e-05,-1.5638651549816132,0.01496704,-0.0002620965242385864,0.02881130564492196,3.74176e-05,-0.001194661424960941,16608,0.8101624250411987,0.0703125,9110.73,18.07,,,,
429,4253696,9906,4154,0.00010787032,-1.5321388691663742,0.014946559999999998,-0.014110811054706573,0.00982961169211194,3.7366399999999995e-05,-0.001503254345152527,16612,0.9131360054016113,0.123291015625,9087.51,18.15,,,,
429,4254720,9907,4155,0.00011553062,-1.5449156537652016,0.014926079999999998,-0.013249201700091362,0.015450767939910293,3.731519999999999e-05,-0.0015306483255699277,16616,0.8912666440010071,0.14306640625,9087.51,18.15,,,,
429,4255744,9908,4156,0.00010250189,-1.550556406378746,0.014905599999999998,-0.014203963801264763,0.009514902281807736,3.7263999999999994e-05,-0.00162881996948272,16620,0.9202739000320435,0.135498046875,9107.45,18.13,,,,
429,4256768,9909,4157,0.00013800949,-1.5391542539000511,0.014885119999999996,-0.015653464943170547,0.006130900728749111,3.721279999999999e-05,-0.0018970170058310032,16624,0.9338213801383972,0.142333984375,9107.45,18.13,,,,
429,4257792,9910,4158,0.00011579046,-1.5581516027450562,0.014864639999999997,-0.014326576143503189,0.010454065632075071,3.7161599999999987e-05,-0.0015075609262567014,16628,0.9286950826644897,0.14111328125,9084.23,18.21,,,,
429,4258816,9911,4159,8.8748115e-05,-1.5284836143255234,0.014844159999999995,-0.0144992396235466,0.007150007906602696,3.711039999999999e-05,-0.0015889517962932587,16632,0.9317306876182556,0.121337890625,9084.23,18.21,,,,
429,4259840,9912,4160,6.6161505e-05,-1.539980635046959,0.014823679999999995,-0.016834309324622154,0.0053110706503503025,3.7059199999999986e-05,-0.0018201710772700608,16636,0.9490358829498291,0.13525390625,9074.55,18.22,,,,
429,4260864,9913,4161,0.00010327122,-1.517506666481495,0.014803200000000006,-0.015233615413308144,0.0061303311958909035,3.7008000000000016e-05,-0.001848109532147646,16640,0.9356033802032471,0.139404296875,9074.55,18.22,,,,
429,4261888,9914,4162,6.953429e-05,-1.5538878366351128,0.014782720000000006,-0.015640636906027794,0.005687318014679477,3.695680000000001e-05,-0.0014069898752495646,16644,0.9489782452583313,0.135986328125,9074.55,18.22,,,,
429,4262912,9915,4163,9.969412e-05,-1.529871828854084,0.014762240000000005,-0.016220906749367714,0.0034272565826540813,3.6905600000000015e-05,-0.0016743717133067548,16648,0.9706797003746033,0.1220703125,9074.55,18.22,,,,
429,4263936,9916,4164,0.00012782257,-1.5052072703838348,0.014741760000000005,-0.012320403009653091,0.01861674850806594,3.685440000000001e-05,-0.0010848005767911673,16652,0.8829104900360107,0.19775390625,9069.99,18.24,,,,
430,4264960,9917,4165,9.674358e-05,-1.5150833204388618,0.014721280000000003,-0.015536312945187092,0.005596376548055559,3.680320000000001e-05,-0.0014363733062054962,16656,0.9552324414253235,0.115478515625,9069.99,18.24,,,,
430,4265984,9918,4166,0.00011833495,-1.5618449002504349,0.014700800000000003,-0.01670500636100769,0.004624409397365525,3.675200000000001e-05,-0.0017118947580456734,16660,0.9652235507965088,0.1787109375,9025.32,18.33,,,,
430,4267008,9919,4167,7.150788e-05,-1.534477986395359,0.014680320000000004,-0.01405130885541439,0.007606971281347796,3.6700800000000006e-05,-0.0016478594625368714,16664,0.9361253976821899,0.09375,9025.32,18.33,,,,
430,4268032,9920,4168,0.00012939214,-1.5091797336935997,0.014659840000000002,-0.013864852488040924,0.011901386198587716,3.66496e-05,-0.001394233462633565,16668,0.9327452778816223,0.149169921875,9025.32,18.33,,,,
430,4269056,9921,4169,0.00010847056,-1.5362533032894135,0.014639360000000002,-0.016181673854589462,0.006600475084269419,3.6598400000000005e-05,-0.0017370354034937918,16672,0.9388191103935242,0.190673828125,9025.32,18.33,,,,
430,4270080,9922,4170,0.000106280204,-1.5541189834475517,0.01461888,-0.012448901310563087,0.017489216930698603,3.65472e-05,-0.0015286862617358565,16676,0.909990668296814,0.1669921875,8973.06,18.35,,,,
430,4271104,9923,4171,0.000103719125,-1.5177188515663147,0.014598400000000001,-0.016856374219059944,0.006179225485539064,3.6496000000000004e-05,-0.0014812381996307522,16680,0.9524689316749573,0.1357421875,8976.39,18.35,,,,
430,4272128,9924,4172,0.000117710384,-1.5212302207946777,0.014577920000000001,-0.014480352401733398,0.011976276058703661,3.64448e-05,-0.0016672182246111333,16684,0.9251379370689392,0.149169921875,8921.21,18.38,,,,
430,4273152,9925,4173,9.3910436e-05,-1.4967753663659096,0.01455744,-0.01469217985868454,0.00935056566959247,3.6393599999999997e-05,-0.0015996352303773165,16688,0.9007581472396851,0.154052734375,8921.21,18.38,,,,
430,4274176,9926,4174,0.00012295303,-1.5380917862057686,0.01453696,-0.00885184109210968,0.018251391884405166,3.63424e-05,-0.001564392470754683,16692,0.9137656688690186,0.1201171875,8921.21,18.38,,,,
,4275000,,,0.00014786748,-1.5107750445604324,0.014516479999999998,-0.0155244842171669,0.005493300675880164,3.6291199999999996e-05,-0.0015594327996950597,16696,0.9632586240768433,0.204345703125,,,8064.0,20.6,8064.0,-43.36800000000001
429,4275200,9961,4175,,,,,,,,,,,8921.21,18.38,,,,
429,4276224,9962,4176,9.765418e-05,-1.5113352611660957,0.014495999999999998,-0.014020080678164959,0.012997073994483799,3.623999999999999e-05,-0.0014623409369960427,16700,0.9462220668792725,0.137451171875,8921.21,18.38,,,,
429,4277248,9963,4177,6.2379404e-05,-1.5285394042730331,0.014475519999999999,-0.01586327888071537,0.0054213799885474145,3.6188799999999995e-05,-0.0012740108068101108,16704,0.9651343822479248,0.084716796875,8921.21,18.38,,,,
429,4278272,9964,4178,0.00012885703,-1.5063771456480026,0.014455039999999997,-0.013172591105103493,0.011761190253309906,3.613759999999999e-05,-0.0012428876652847975,16708,0.9532489776611328,0.179931640625,8921.21,18.38,,,,
429,4279296,9965,4179,0.00012252975,-1.5246036797761917,0.014434559999999997,-0.01613999903202057,0.005221882660407573,3.6086399999999994e-05,-0.0016419319726992399,16712,0.9746344089508057,0.173095703125,8921.21,18.38,,,,
429,4280320,9966,4180,0.00011314923,-1.5389398708939552,0.014414079999999996,-0.015298975631594658,0.00539435280370526,3.603519999999999e-05,-0.0011540892301127315,16716,0.9767389893531799,0.129150390625,8969.17,18.38,,,,
429,4281344,9967,4181,7.5422286e-05,-1.5068506821990013,0.014393599999999996,-0.0160692036151886,0.004558850938337855,3.5983999999999986e-05,-0.0016818372532725334,16720,0.9802964329719543,0.138916015625,9017.13,18.38,,,,
429,4282368,9968,4182,0.00011957728,-1.5358126685023308,0.014373119999999996,-0.016531484201550484,0.0058265542320441455,3.593279999999999e-05,-0.0018037071567960083,16724,0.9762963056564331,0.22314453125,9017.13,18.38,,,,
429,4283392,9969,4183,8.232205e-05,-1.5035228952765465,0.014352640000000007,-0.01599082350730896,0.005186745562241413,3.588160000000001e-05,-0.0016808743821457028,16728,0.9795114994049072,0.133544921875,8958.93,18.44,,,,
429,4284416,9970,4184,9.9715544e-05,-1.5455375462770462,0.014332160000000005,-0.015867237001657486,0.0069661739689763635,3.5830400000000015e-05,-0.0016110437572933733,16732,0.9692845940589905,0.175537109375,8958.93,18.44,,,,
429,4285440,9971,4185,9.55555e-05,-1.4896985739469528,0.014311680000000005,-0.016176559031009674,0.0060309324762783945,3.577920000000001e-05,-0.0017000391671899706,16736,0.9771389961242676,0.117431640625,8981.58,18.38,,,,
429,4286464,9973,4186,8.440262e-05,-1.5695910677313805,0.014291200000000004,-0.016951899975538254,0.005022354162065312,3.572800000000001e-05,-0.0016295435489155352,16740,0.9758957028388977,0.1279296875,8981.58,18.38,,,,
429,4287488,9974,4187,8.84601e-05,-1.4894098192453384,0.014270720000000004,-0.016145383939146996,0.004948089481331408,3.567680000000001e-05,-0.0015275258338078856,16744,0.9790428876876831,0.09716796875,9019.71,18.31,,,,
429,4288512,9975,4188,0.00013792206,-1.5480844303965569,0.014250240000000004,-0.014801683835685253,0.006779201503377408,3.562560000000001e-05,-0.0019101853831671178,16748,0.9676505327224731,0.194091796875,9039.48,18.3,,,,
429,4289536,9976,4189,0.00011457043,-1.4954173415899277,0.014229760000000003,-0.004070763476192951,0.025666578498203307,3.557440000000001e-05,-0.0013741228613071144,16752,0.886482834815979,0.1357421875,9039.48,18.3,,,,
430,4290560,9977,4190,7.9519465e-05,-1.524269238114357,0.014209280000000003,-0.014030294492840767,0.00885292628663592,3.5523200000000006e-05,-0.0017062501574400812,16756,0.9544337391853333,0.119140625,9039.48,18.3,,,,
430,4291584,9978,4191,0.00011375907,-1.5241757407784462,0.014188800000000001,-0.016701750457286835,0.004795665590791032,3.5472e-05,-0.0016706140304449946,16760,0.9807717204093933,0.115234375,9064.38,18.22,,,,
430,4292608,9979,4192,7.171044e-05,-1.53045005351305,0.014168320000000002,-0.016278933733701706,0.0038952693139435723,3.5420800000000005e-05,-0.0013850325194653124,16764,0.9817389249801636,0.107177734375,9064.38,18.22,,,,
430,4293632,9980,4193,7.511914e-05,-1.538292035460472,0.014147840000000002,-0.016220079734921455,0.004497631365666166,3.53696e-05,-0.0016705683374311775,16768,0.972760021686554,0.106201171875,9038.34,18.17,,,,
430,4294656,9981,4194,0.0001167602,-1.5178916975855827,0.01412736,-0.016850262880325317,0.004691927431849763,3.5318400000000004e-05,-0.001590607047546655,16772,0.9706071615219116,0.127685546875,9038.34,18.17,,,,
430,4295680,9982,4195,8.623587e-05,-1.5232517570257187,0.01410688,-0.013805440627038479,0.010899397020693868,3.52672e-05,-0.001412908168276772,16776,0.9305069446563721,0.12158203125,9038.34,18.17,,,,
430,4296704,9983,4196,7.26374e-05,-1.5416176170110703,0.014086399999999999,-0.017260398715734482,0.004397682350827381,3.5215999999999996e-05,-0.0015184120275080204,16780,0.9812273979187012,0.124267578125,9038.34,18.17,,,,
430,4297728,9984,4197,0.00015041168,-1.5186373144388199,0.014065919999999999,-0.01398644968867302,0.006236138666281477,3.51648e-05,-0.0010553300380706787,16784,0.9520286917686462,0.2060546875,9058.11,18.16,,,,
430,4298752,9985,4198,7.606449e-05,-1.5364823639392853,0.01404544,-0.01750478707253933,0.003417355168494396,3.5113599999999995e-05,-0.0016233265632763505,16788,0.9821413159370422,0.11376953125,9058.11,18.16,,,,
430,4299776,9986,4199,9.038026e-05,-1.5211542025208473,0.014024959999999998,-0.01346714235842228,0.009463143767789006,3.506239999999999e-05,-0.001136800565291196,16792,0.9362115263938904,0.155517578125,9058.11,18.16,,,,
,4300000,,,6.410893e-05,-1.5562640577554703,0.014004479999999998,-0.013194733299314976,0.010768719715997577,3.5011199999999994e-05,-0.0011531887867022306,16796,0.9470701813697815,0.117919921875,,,9352.8,18.6,9352.8,-49.8
428,4300800,10026,4200,,,,,,,,,,,9058.11,18.16,,,,
428,4301824,10027,4201,8.0761616e-05,-1.5271823704242706,0.013983999999999996,-0.015786506235599518,0.005565416475292295,3.495999999999999e-05,-0.0016237219097092748,16800,0.9672825336456299,0.108154296875,9058.11,18.16,,,,
429,4302848,10028,4202,7.992919e-05,-1.5468046367168427,0.013963519999999997,-0.017738692462444305,0.0036232497805031016,3.4908799999999993e-05,-0.0016630602767691016,16804,0.9792903065681458,0.119873046875,9058.11,18.16,,,,
429,4303872,10029,4203,8.401042e-05,-1.5510253831744194,0.013943039999999997,-0.017227303236722946,0.004889847550657578,3.485759999999999e-05,-0.0018670543213374913,16808,0.9766334891319275,0.10595703125,9058.11,18.16,,,,
429,4304896,10030,4204,0.00015018001,-1.5239492058753967,0.013922559999999995,-0.01626809686422348,0.006997896125540137,3.4806399999999986e-05,-0.001524450199212879,16812,0.9477022290229797,0.158447265625,9077.88,18.15,,,,
429,4305920,10031,4205,7.336144e-05,-1.5536964684724808,0.013902080000000006,-0.015384300611913204,0.007507994072511792,3.4755200000000016e-05,-0.0013402379699982703,16816,0.9714732766151428,0.125732421875,9103.64,18.18,,,,
429,4306944,10032,4206,8.2047714e-05,-1.515712134540081,0.013881600000000006,-0.01615915820002556,0.0046689298178534955,3.470400000000001e-05,-0.0015928098000586033,16820,0.9712038636207581,0.140380859375,9103.64,18.18,,,,
429,4307968,10033,4207,8.965423e-05,-1.5580015778541565,0.013861120000000005,-0.014292174018919468,0.010273949999827892,3.4652800000000015e-05,-0.0015436097455676645,16824,0.9511705636978149,0.14306640625,9071.22,18.18,,,,
429,4308992,10034,4208,0.00011614093,-1.5273854061961174,0.013840640000000005,-0.01584288291633129,0.005097506364108995,3.460160000000001e-05,-0.0014698278973810375,16828,0.9676123261451721,0.130126953125,9071.22,18.18,,,,
429,4310016,10035,4209,8.0119644e-05,-1.5487407892942429,0.013820160000000005,-0.011322321370244026,0.014844440680462867,3.455040000000001e-05,-0.0013002119958400726,16832,0.9393519163131714,0.134765625,9074.2,18.1,,,,
429,4311040,10036,4210,0.00013305148,-1.5207882821559906,0.013799680000000003,-0.008866710588335991,0.018244040431454778,3.449920000000001e-05,-0.001961079571628943,16836,0.9167568683624268,0.18359375,9074.2,18.1,,,,
429,4312064,10037,4211,7.8228884e-05,-1.5166321247816086,0.013779200000000004,-0.011862662620842457,0.015298843674827367,3.4448000000000006e-05,-0.001512038114015013,16840,0.9326656460762024,0.1123046875,9074.2,18.1,,,,
429,4313088,10038,4212,0.0001720087,-1.5247643291950226,0.013758720000000002,-0.014080401510000229,0.011112106963992119,3.439680000000001e-05,-0.0015861942374613136,16844,0.9496126174926758,0.185302734375,9074.2,18.1,,,,
429,4314112,10039,4213,8.676847e-05,-1.5335647836327553,0.013738240000000002,-0.014616349712014198,0.008524074422894046,3.4345600000000005e-05,-0.001585808364325203,16848,0.9633252620697021,0.12109375,9074.2,18.1,,,,
429,4315136,10041,4214,8.314237e-05,-1.5368091687560081,0.013717760000000002,-0.015922730788588524,0.00578157369454857,3.42944e-05,-0.0017040724051184952,16852,0.9761212468147278,0.12939453125,9077.76,18.1,,,,
429,4316160,10042,4215,7.0739596e-05,-1.5226980224251747,0.013697280000000001,-0.013003010302782059,0.010564335680101067,3.4243200000000004e-05,-0.0014041984686627984,16856,0.9507997632026672,0.107421875,9058.31,18.1,,,,
429,4317184,10043,4216,0.00012013229,-1.5400002524256706,0.013676800000000001,-0.015936316922307014,0.004586801107507199,3.4192e-05,-0.0018021111900452524,16860,0.9797471761703491,0.146728515625,9058.31,18.1,,,,
429,4318208,10044,4217,9.153312e-05,-1.510725051164627,0.01365632,-0.014542106539011002,0.006543339986819774,3.41408e-05,-0.00158697459846735,16864,0.9688984751701355,0.158935546875,9026.91,18.15,,,,
429,4319232,10045,4218,7.6771714e-05,-1.5614374577999115,0.01363584,-0.015888463705778122,0.009687367855804041,3.40896e-05,-0.0017940661928150803,16868,0.9588319063186646,0.12060546875,9026.91,18.15,,,,
430,4320256,10046,4219,0.00010989484,-1.4964911714196205,0.01361536,-0.003654289059340954,0.025586470612324774,3.4038399999999996e-05,-0.0013389094383455813,16872,0.8991607427597046,0.11962890625,8984.17,18.16,,,,
430,4321280,10047,4220,0.00011335744,-1.52231115847826,0.013594879999999998,-0.012523184530436993,0.01120544201694429,3.39872e-05,-0.0017373053560731933,16876,0.9117931127548218,0.14697265625,8984.17,18.16,,,,
430,4322304,10048,4221,0.00012060482,-1.538064181804657,0.013574399999999999,-0.011741608381271362,0.014203471480868757,3.3935999999999995e-05,-0.0014559513074345887,16880,0.9241745471954346,0.1416015625,9016.85,18.11,,,,
430,4323328,10049,4222,8.824427e-05,-1.5420728772878647,0.013553919999999997,-0.01499890722334385,0.006607283721677959,3.388479999999999e-05,-0.0013492045109160244,16884,0.9424858689308167,0.1494140625,9016.85,18.11,,,,
