time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
2418,2476032,6062,408,0.00092919136,0.004238997178617865,9668,-1.4614292830228806,-0.006265754083869979,0.00012624960000000003,-0.024651383981108665,0.9667882919311523,0.05049984000000001,0.15966796875,17.73,7874.04,,,,
2419,2477056,6063,408,0.0013915629,0.019317915313877165,9672,-1.4348490312695503,-0.0032617416291031986,0.0001261984,-0.015728019177913666,0.927344560623169,0.05047936,0.146728515625,17.73,7874.04,,,,
2420,2478080,6064,408,0.0011508252,0.0044904294481966645,9676,-1.4096795842051506,-0.005667191930115223,0.00012614720000000002,-0.02457958646118641,0.9556596279144287,0.05045888000000001,0.11572265625,17.78,7856.4,,,,
2421,2479104,6065,408,0.0010306729,0.004317553015425801,9680,-1.4832449182868004,-0.005771434516645968,0.000126096,-0.025815673172473907,0.981063723564148,0.050438399999999994,0.106689453125,17.78,7856.54,,,,
2422,2480128,6066,408,0.0011530016,0.01948466442991048,9684,-1.427542820572853,-0.005641497962642461,0.00012604480000000002,-0.019068103283643723,0.9045602083206177,0.050417920000000005,0.1630859375,17.78,7858.27,,,,
2423,2481152,6067,408,0.0017003377,0.022041590767912567,9688,-1.4210397377610207,-0.004802599491085857,0.00012599359999999999,-0.01861330308020115,0.9082678556442261,0.050397439999999995,0.126708984375,17.79,7855.19,,,,
2424,2482176,6068,408,0.0011228421,0.029246711521409452,9692,-1.4825486168265343,-0.0066615279647521675,0.0001259424,-0.014377480372786522,0.8834208250045776,0.050376960000000005,0.125244140625,17.92,7809.57,,,,
2425,2483200,6070,409,0.0009681118,0.022623176395427436,9696,-1.4317173957824707,-0.003998479980509728,0.00012589119999999998,-0.01205478422343731,0.8828392028808594,0.050356479999999995,0.130615234375,17.91,7812.91,,,,
2426,2484224,6071,409,0.0011967671,0.032059086952358484,9700,-1.4645321518182755,-0.005855393246747553,0.00012584,-0.012638856656849384,0.8683412075042725,0.050336000000000006,0.102783203125,17.91,7812.91,,,,
2427,2485248,6072,409,0.0009907505,0.011469325982034206,9704,-1.4977601245045662,-0.005195112753426656,0.0001257888,-0.020714355632662773,0.9477670788764954,0.05031552,0.094482421875,17.92,7819.21,,,,
2428,2486272,6073,409,0.0010235258,0.011256675730692223,9708,-1.449544794857502,-0.0060411324084270746,0.00012573760000000002,-0.020555414259433746,0.9341351985931396,0.050295040000000006,0.1044921875,17.92,7819.21,,,,
2429,2487296,6074,409,0.001203345,0.016135556099470705,9712,-1.46517314016819,-0.004879018786596134,0.00012568640000000002,-0.018138550221920013,0.8287747502326965,0.05027456,0.1494140625,17.92,7819.21,,,,
2430,2488320,6075,409,0.0011137791,0.023557068372610956,9716,-1.496122382581234,-0.004377631295938045,0.0001256352,-0.01538946945220232,0.82039475440979,0.050254080000000007,0.0927734375,17.92,7819.21,,,,
2431,2489344,6076,409,0.0010599301,0.006712315429467708,9720,-1.4532591477036476,-0.0049959507887251675,0.000125584,-0.021413397043943405,0.9464549422264099,0.0502336,0.12841796875,17.93,7816.43,,,,
2432,2490368,6077,409,0.0012903265,0.017144800222013146,9724,-1.486087329685688,-0.004283980815671384,0.0001255328,-0.015729503706097603,0.8624728322029114,0.05021312,0.161376953125,17.93,7816.43,,,,
2433,2491392,6078,409,0.0009076515,0.02199705725070089,9728,-1.4797486886382103,-0.00463573622982949,0.0001254816,-0.017538025975227356,0.8193573355674744,0.050192640000000004,0.100830078125,17.93,7818.14,,,,
2434,2492416,6079,409,0.000969294,0.03750030300579965,9732,-1.4385721310973167,-0.003302445722511038,0.0001254304,-0.007795073091983795,0.7884870767593384,0.05017216,0.099609375,17.93,7818.14,,,,
2435,2493440,6080,410,0.0010292253,0.022389622288756073,9736,-1.521713487803936,-0.004902312357444316,0.0001253792,-0.01808505319058895,0.8560905456542969,0.050151680000000004,0.10302734375,17.93,7818.14,,,,
2436,2494464,6081,410,0.0009515808,0.05157403973862529,9740,-1.4686392843723297,-0.004468291939701885,0.000125328,-0.0018638242036104202,0.7748571038246155,0.0501312,0.156005859375,17.93,7818.14,,,,
2437,2495488,6082,410,0.0009601778,0.02270518522709608,9744,-1.4795946553349495,-0.004224739997880533,0.00012527679999999999,-0.01505962759256363,0.8421403169631958,0.05011072,0.10595703125,17.93,7823.13,,,,
2438,2496512,6083,410,0.0009452381,0.0198556212708354,9748,-1.5325264781713486,-0.005842773447511718,0.00012522559999999998,-0.02225952036678791,0.8910767436027527,0.05009024,0.136962890625,17.94,7817.39,,,,
2439,2497536,6084,410,0.001008597,0.04990740888752043,9752,-1.5166799575090408,-0.004074116674019024,0.00012517440000000003,-0.0030328594148159027,0.8125452995300293,0.05006976000000001,0.182373046875,17.94,7817.39,,,,
2440,2498560,6085,410,0.00096276146,0.018932522332761437,9756,-1.5453964099287987,-0.00531469500856474,0.0001251232,-0.021748794242739677,0.900438129901886,0.05004928,0.10693359375,17.94,7825.43,,,,
2441,2499584,6086,410,0.0011476881,0.008462766301818192,9760,-1.4856894090771675,-0.00619448721408844,0.00012507200000000002,-0.022947173565626144,0.9466245174407959,0.05002880000000001,0.109375,17.98,7810.53,,,,
,2500000,,,0.0009098362,0.036420567659661174,9764,-1.4976672306656837,-0.004556312051136047,0.0001250208,-0.012838788330554962,0.8424605131149292,0.050008319999999995,0.109130859375,,,20.6,7053.8,7053.8,-37.053332999999995
2442,2500608,6117,408,,,,,,,,,,,17.98,7810.53,,,,
2443,2501632,6118,408,0.0011589923,0.03262296528555453,9768,-1.4887024462223053,-0.005904057994484901,0.0001249696,-0.013451964594423771,0.7808322310447693,0.04998784,0.119384765625,17.98,7810.53,,,,
2444,2502656,6119,408,0.0009141867,0.006185000092955306,9772,-1.5070213675498962,-0.004243170202244073,0.0001249184,-0.017376631498336792,0.9388023018836975,0.04996736000000001,0.09619140625,17.98,7810.53,,,,
2445,2503680,6120,409,0.00085983064,0.029126404086127877,9776,-1.494740605354309,-0.0036232349229976535,0.0001248672,-0.01128035131841898,0.8422511219978333,0.049946880000000006,0.07470703125,17.98,7810.53,,,,
2446,2504704,6121,409,0.0013791142,0.005332018437911756,9780,-1.4863378703594208,-0.004717172356322408,0.000124816,-0.02235870435833931,0.9366523027420044,0.04992640000000001,0.114990234375,17.98,7810.53,,,,
2447,2505728,6122,409,0.00085152796,0.004669681249652058,9784,-1.4972039237618446,-0.005402039620094001,0.0001247648,-0.02440122328698635,0.9514657258987427,0.049905920000000006,0.140625,17.92,7824.91,,,,
2448,2506752,6123,409,0.0013774852,0.00657945970306173,9788,-1.4602809697389603,-0.006446116225561127,0.0001247136,-0.022420145571231842,0.9623435139656067,0.04988544,0.138671875,17.92,7824.91,,,,
2449,2507776,6124,409,0.0013389961,0.03149110311642289,9792,-1.5584144666790962,-0.006298600375885144,0.00012466240000000002,-0.015746749937534332,0.8681773543357849,0.04986496000000001,0.156494140625,17.92,7824.91,,,,
2450,2508800,6125,409,0.0010302186,0.034072338487021625,9796,-1.4529748633503914,-0.0034771328209899366,0.00012461120000000002,-0.007967710494995117,0.8086169958114624,0.049844480000000004,0.091552734375,17.92,7824.91,,,,
2451,2509824,6126,409,0.0010419652,0.007603636389831081,9800,-1.5033555403351784,-0.0065732329385355115,0.00012456000000000001,-0.027251293882727623,0.9399905204772949,0.04982400000000001,0.120849609375,17.92,7821.08,,,,
2452,2510848,6127,409,0.0009842931,0.006076210309402086,9804,-1.4957836121320724,-0.0054837019415572286,0.0001245088,-0.025142259895801544,0.9615291357040405,0.049803520000000004,0.130615234375,17.92,7821.08,,,,
2453,2511872,6128,409,0.0011000438,0.03255874675232917,9808,-1.4868519082665443,-0.00515743248979561,0.0001244576,-0.011908781714737415,0.8652793169021606,0.04978304,0.11181640625,17.92,7821.08,,,,
2454,2512896,6129,409,0.00083594205,0.023725861683487892,9812,-1.4848780408501625,-0.004955910844728351,0.0001244064,-0.015869062393903732,0.8717666268348694,0.049762560000000004,0.1083984375,17.9,7832.36,,,,
2455,2513920,6130,410,0.0011335367,0.023482849705033004,9816,-1.4857199266552925,-0.0051262287015561014,0.0001243552,-0.012541793286800385,0.8641690015792847,0.04974208,0.1064453125,17.94,7825.7,,,,
2456,2514944,6131,410,0.00085294264,0.02374246047111228,9820,-1.5207066163420677,-0.005805229768157005,0.000124304,-0.01679568737745285,0.9126972556114197,0.049721600000000005,0.11279296875,17.92,7829.09,,,,
2457,2515968,6132,410,0.0015547555,0.018926739925518632,9824,-1.500458799302578,-0.0057000658416654915,0.0001242528,-0.01776912808418274,0.909504771232605,0.04970112,0.14404296875,17.92,7829.09,,,,
2458,2516992,6133,410,0.0009077398,0.00609562563477084,9828,-1.4702002927660942,-0.004902106418740004,0.0001242016,-0.023075513541698456,0.9485992789268494,0.04968064,0.1328125,17.92,7829.09,,,,
2459,2518016,6134,410,0.0013227423,0.019940281112212688,9832,-1.4774902909994125,-0.005144754482898861,0.0001241504,-0.014348961412906647,0.8747689723968506,0.04966016,0.09716796875,17.92,7829.09,,,,
2460,2519040,6135,410,0.001930524,0.02501144935376942,9836,-1.4861435145139694,-0.003869114792905748,0.0001240992,-0.01120875496417284,0.8518112301826477,0.04963968,0.175537109375,17.92,7829.09,,,,
2461,2520064,6136,410,0.0010359207,0.014240466873161495,9840,-1.4708554446697235,-0.004552123253233731,0.000124048,-0.0196059662848711,0.9025648236274719,0.0496192,0.1708984375,17.96,7815.33,,,,
2462,2521088,6137,410,0.000994872,0.020049779443070292,9844,-1.48588328063488,-0.004041906620841473,0.0001239968,-0.01245504803955555,0.8833125233650208,0.04959872,0.1201171875,18.0,7799.05,,,,
2463,2522112,6138,410,0.001021933,0.008601642359280959,9848,-1.4770591631531715,-0.00638016447192058,0.0001239456,-0.025060759857296944,0.962624728679657,0.049578239999999996,0.103271484375,18.0,7799.05,,,,
2464,2523136,6139,410,0.0011026508,0.005069054750492796,9852,-1.4912347197532654,-0.0053620107646565884,0.0001238944,-0.025499872863292694,0.9584200382232666,0.04955776,0.145751953125,18.01,7796.77,,,,
2465,2524160,6140,411,0.0012637533,0.0028444873314583674,9856,-1.4588786289095879,-0.005954664229648188,0.0001238432,-0.025096222758293152,0.9624488353729248,0.049537279999999996,0.147216796875,18.01,7796.77,,,,
,2525000,,,0.0011209421,0.006357386970194057,9860,-1.47933579236269,-0.005466523492941633,0.000123792,-0.025089893490076065,0.9705604314804077,0.04951680000000001,0.158203125,,,21.0,6836.2,6836.2,-4.5599998
2466,2525184,6170,409,,,,,,,,,,,18.01,7796.77,,,,
2467,2526208,6171,409,0.0010974732,0.0293170913355425,9864,-1.4468973577022552,-0.004018384497612715,0.0001237408,-0.017428699880838394,0.841559648513794,0.04949632000000001,0.125732421875,17.99,7804.9,,,,
2468,2527232,6172,409,0.00087135227,0.004250529673299752,9868,-1.4649017006158829,-0.0051974859670735896,0.0001236896,-0.023105863481760025,0.946058988571167,0.04947584000000001,0.108642578125,18.08,7771.07,,,,
2469,2528256,6173,409,0.0015013119,0.01221497857477516,9872,-1.4954737946391106,-0.005291225417749956,0.0001236384,-0.019589863717556,0.9311871528625488,0.049455360000000004,0.140869140625,18.08,7771.07,,,,
2470,2529280,6174,409,0.0011480958,0.007460595661541447,9876,-1.4578226581215858,-0.006523140124045312,0.00012358720000000002,-0.02483028545975685,0.9749499559402466,0.04943488000000001,0.12109375,18.08,7771.07,,,,
2471,2530304,6175,409,0.0013470564,0.020169643685221672,9880,-1.4776971638202667,-0.00531842652708292,0.00012353600000000002,-0.01912754774093628,0.9186521172523499,0.049414400000000004,0.1298828125,18.08,7771.07,,,,
2472,2531328,6176,409,0.0012572987,0.006015284103341401,9884,-1.4958450719714165,-0.005986984469927847,0.00012348480000000001,-0.024007538333535194,0.9395633339881897,0.04939392000000001,0.141845703125,18.06,7780.58,,,,
2473,2532352,6177,409,0.0013184261,0.02435169433010742,9888,-1.4430488646030426,-0.004971131216734648,0.0001234336,-0.01751921884715557,0.9024123549461365,0.049373440000000005,0.1474609375,18.06,7780.58,,,,
2474,2533376,6178,410,0.00073162303,0.026351825334131718,9892,-1.5239780619740486,-0.005040991760324687,0.0001233824,-0.018492624163627625,0.9169016480445862,0.04935296,0.064208984375,18.09,7770.21,,,,
2475,2534400,6179,410,0.0013252269,0.02386583515908569,9896,-1.4822351038455963,-0.004650654387660325,0.0001233312,-0.013476533815264702,0.9370050430297852,0.049332480000000005,0.14697265625,18.09,7770.21,,,,
2476,2535424,6180,410,0.0008275533,0.015342571714427322,9900,-1.4860784858465195,-0.005287630279781297,0.00012328,-0.0229201503098011,0.9436509609222412,0.049312,0.08154296875,18.12,7762.2,,,,
2477,2536448,6182,410,0.0009833337,0.025992045528255403,9904,-1.5108969062566757,-0.005180414707865566,0.0001232288,-0.019010812044143677,0.9402009844779968,0.049291520000000005,0.10986328125,18.12,7762.2,,,,
2478,2537472,6183,410,0.0013538057,0.05139613011851907,9908,-1.47325000166893,-0.0043118082685396075,0.0001231776,-0.004442030563950539,0.7583996057510376,0.04927104,0.117431640625,18.12,7762.2,,,,
2479,2538496,6184,410,0.0009732803,0.0411300192354247,9912,-1.4916995763778687,-0.004386078740935773,0.0001231264,-0.010580192320048809,0.8228589296340942,0.04925056,0.129638671875,18.12,7759.97,,,,
2480,2539520,6185,410,0.0010673979,0.02438099042046815,9916,-1.490151897072792,-0.004435852111782879,0.0001230752,-0.012702197767794132,0.855971097946167,0.04923008,0.125732421875,18.12,7759.97,,,,
2481,2540544,6186,410,0.0009239258,0.019749022205360234,9920,-1.4842723608016968,-0.0046584264491684735,0.000123024,-0.014213021844625473,0.9183836579322815,0.0492096,0.122802734375,18.16,7739.76,,,,
2482,2541568,6187,410,0.001551348,0.04699133045505732,9924,-1.4707714691758156,-0.005187718023080379,0.0001229728,-0.007280584424734116,0.8165279626846313,0.04918912,0.145263671875,18.16,7739.76,,,,
2483,2542592,6188,410,0.0013265442,0.024449276155792177,9928,-1.468529462814331,-0.005719468928873539,0.0001229216,-0.013703783974051476,0.8939296007156372,0.04916864,0.166748046875,18.23,7716.66,,,,
2484,2543616,6189,410,0.0010813221,0.05471939011476934,9932,-1.4912347123026848,-0.003906583879143,0.0001228704,-0.0032172072678804398,0.7510533928871155,0.049148159999999996,0.125,18.23,7716.66,,,,
2485,2544640,6190,411,0.0006120153,0.018037067318800837,9936,-1.4502095952630043,-0.004037536942632869,0.0001228192,-0.018858743831515312,0.768660306930542,0.04912768,0.10986328125,18.23,7716.66,,,,
2486,2545664,6191,411,0.0011815936,0.0056210241600638255,9940,-1.4842755794525146,-0.005682926072040573,0.000122768,-0.02606109157204628,0.8972926139831543,0.0491072,0.18212890625,18.23,7716.66,,,,
2487,2546688,6192,411,0.00091719395,0.003939446643926203,9944,-1.4861019253730774,-0.006079591898014769,0.00012271679999999998,-0.025690311565995216,0.9515043497085571,0.04908672,0.131591796875,18.23,7716.66,,,,
2488,2547712,6193,411,0.0009865048,0.01852301970939152,9948,-1.4396538808941841,-0.003798063436988741,0.0001226656,-0.012816551141440868,0.8436510562896729,0.04906624000000001,0.14404296875,18.23,7716.66,,,,
2489,2548736,6194,411,0.0010749642,0.011403182405047119,9952,-1.5486009046435356,-0.00579176374594681,0.0001226144,-0.02316058613359928,0.899082362651825,0.04904576000000001,0.136474609375,18.16,7736.4,,,,
2490,2549760,6195,411,0.0012019419,0.005338537564966828,9956,-1.4516122564673424,-0.005944759323028848,0.00012256320000000003,-0.024840768426656723,0.9633315801620483,0.049025280000000004,0.108154296875,18.21,7721.52,,,,
,2550000,,,0.0015047428,0.0738024883903563,9960,-1.488434374332428,-0.005549116816837341,0.00012251200000000002,0.006590595468878746,0.7376867532730103,0.04900480000000001,0.145263671875,,,20.4,7006.6,7006.6,-89.6266664
2491,2550784,6225,409,,,,,,,,,,,18.05,7758.85,,,,
2492,2551808,6226,409,0.0009319215,0.04870566003955901,9964,-1.5082487687468529,-0.004741180426208302,0.00012246080000000002,-0.0026511624455451965,0.8227685689926147,0.048984320000000005,0.113525390625,18.05,7758.85,,,,
2493,2552832,6227,409,0.0010057669,0.020517535507678986,9968,-1.5010253265500069,-0.006319407402770594,0.00012240960000000001,-0.02023375779390335,0.9193147420883179,0.04896384000000001,0.134521484375,18.05,7758.85,,,,
2494,2553856,6228,410,0.0008402889,0.03489091678056866,9972,-1.461660549044609,-0.005802562343887985,0.0001223584,-0.009386992081999779,0.8757882714271545,0.048943360000000005,0.11279296875,18.05,7758.85,,,,
2495,2554880,6229,410,0.0014537522,0.046185177052393556,9976,-1.5280820205807686,-0.005364125710912049,0.0001223072,-0.005838405340909958,0.7669463157653809,0.04892288,0.166015625,18.05,7758.85,,,,
2496,2555904,6230,410,0.0010913949,0.022585713595617563,9980,-1.4964383393526077,-0.004809893929632381,0.000122256,-0.023001570254564285,0.879719078540802,0.048902400000000006,0.144775390625,18.16,7711.97,,,,
2497,2556928,6232,410,0.0010949441,0.014260077849030495,9984,-1.4813362956047058,-0.0049110043328255415,0.0001222048,-0.01727907732129097,0.9205354452133179,0.04888192,0.09912109375,18.16,7711.97,,,,
2498,2557952,6233,410,0.0012989778,0.028640252072364092,9988,-1.4831524044275284,-0.00539145473157987,0.0001221536,-0.017323199659585953,0.8677136898040771,0.048861440000000006,0.137939453125,18.16,7711.97,,,,
2499,2558976,6234,410,0.0012579756,0.02996447531040758,9992,-1.4794694185256958,-0.004702575039118528,0.0001221024,-0.017722342163324356,0.8704087138175964,0.04884096,0.14111328125,18.11,7731.79,,,,
2500,2560000,6235,410,0.00096688344,0.017107408319134265,9996,-1.4873070567846298,-0.0046972648706287146,0.0001220512,-0.02302936464548111,0.8950173258781433,0.04882048,0.085693359375,18.11,7731.79,,,,
2501,2561024,6236,410,0.00095917884,0.01969494018703699,10000,-1.4955032393336296,-0.003695715102367103,0.000122,-0.012955239973962307,0.8641518354415894,0.0488,0.08642578125,18.11,7731.79,,,,
2502,2562048,6237,410,0.0010293026,0.03140022262232378,10004,-1.447231575846672,-0.0029134427313692868,0.0001219488,-0.0015560332685709,0.759772002696991,0.04877952,0.093505859375,18.11,7731.79,,,,
2503,2563072,6238,410,0.0012145466,0.005280067649437115,10008,-1.4508370161056519,-0.00597929977811873,0.0001218976,-0.021571392193436623,0.940881609916687,0.048759040000000003,0.14453125,18.11,7731.79,,,,
2504,2564096,6239,410,0.0012748906,0.0149932493804954,10012,-1.4759311974048615,-0.004330935305915773,0.0001218464,-0.018372131511569023,0.8895586133003235,0.04873856,0.139404296875,18.17,7703.6,,,,
