time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/value_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward
10266,699392,68,683,0.04984929831698537,2728,-0.0045203957706689835,0.3994871973991394,0.08603264,0.00021508159999999998,-0.005044666351750493,0.0018525483,0.0966796875,-1.401053100824356,8481.74,-18.18,,,,
,700000,,,0.04953759233467281,2732,0.004678599536418915,0.4133216142654419,0.08601216,0.0002150304,-0.00306302634999156,0.0017257443,0.06884765625,-1.4170551598072052,,,-1952.8400000000001,16500.0,16500.0,-20.2
10446,700416,67,684,,,,,,,,,,,8481.74,-18.18,,,,
10459,701440,67,685,0.044136930257081985,2736,-0.003704562783241272,0.44745081663131714,0.08599168000000001,0.0002149792,-0.004449285726877861,0.0028725972,0.142822265625,-1.4359459355473518,8481.74,-18.18,,,,
10472,702464,67,686,0.045708277029916644,2740,0.0026902109384536743,0.4251250624656677,0.08597120000000001,0.000214928,-0.003478899860056117,0.0019991323,0.12548828125,-1.4166239351034164,8481.74,-18.18,,,,
10484,703488,67,687,0.0687864338979125,2744,0.004809269681572914,0.4852824807167053,0.08595072000000001,0.00021487680000000002,-0.006488163431640714,0.0024631645,0.140380859375,-1.3757841736078262,8536.54,-18.14,,,,
10497,704512,67,688,0.035253894748166203,2748,-0.010055909864604473,0.43060868978500366,0.08593024,0.00021482560000000002,-0.0038500969239976257,0.0019207527,0.094970703125,-1.4102917239069939,8595.21,-18.14,,,,
10511,705536,67,689,0.06855931901372969,2752,0.00042342953383922577,0.32106178998947144,0.08590976,0.00021477440000000002,-0.005689248413546011,0.0019636413,0.11328125,-1.4015791043639183,8595.21,-18.14,,,,
10524,706560,67,690,0.06347654713317752,2756,0.004520820453763008,0.38114064931869507,0.08588928000000001,0.0002147232,-0.004523648822214454,0.0025894358,0.123779296875,-1.3682386949658394,8595.21,-18.14,,,,
10537,707584,67,691,0.06900403485633433,2760,0.008799031376838684,0.37906980514526367,0.08586880000000001,0.000214672,-0.004888418901828118,0.0018455896,0.14404296875,-1.3825034648180008,8595.21,-18.14,,,,
10550,708608,67,692,0.0479841458145529,2764,-0.004808520898222923,0.4065985083580017,0.08584832,0.0002146208,-0.004419767181389034,0.0017132658,0.096435546875,-1.3879874870181084,8595.21,-18.14,,,,
10563,709632,67,693,0.0686111708637327,2768,0.009209401905536652,0.4115079641342163,0.08582784,0.0002145696,-0.004769839521031827,0.0022432334,0.08251953125,-1.4137882962822914,8624.89,-18.14,,,,
10576,710656,67,694,0.040865262504667044,2772,-0.009218534454703331,0.3764893412590027,0.08580736,0.0002145184,-0.0036518337874440476,0.0020518114,0.086669921875,-1.3475930020213127,8656.24,-18.11,,,,
10589,711680,67,695,0.0382676359731704,2776,-0.004426915198564529,0.470625638961792,0.08578688000000001,0.0002144672,-0.005185750575037673,0.0021291738,0.113037109375,-1.3738365694880486,8703.62,-18.08,,,,
10602,712704,67,696,0.03863584529608488,2780,-0.0022202059626579285,0.5649481415748596,0.0857664,0.000214416,-0.00445578945800662,0.00196956,0.074462890625,-1.354614034295082,8703.62,-18.08,,,,
10615,713728,67,697,0.059891056502237916,2784,-0.0016629528254270554,0.29487335681915283,0.08574592,0.0002143648,-0.003175980062223971,0.001255814,0.0830078125,-1.3887476474046707,8752.46,-18.03,,,,
10627,714752,67,698,0.04264384415000677,2788,0.0019675474613904953,0.5009540915489197,0.08572544,0.0002143136,-0.0026427209668327123,0.0019478023,0.15625,-1.3308677971363068,8752.46,-18.03,,,,
10640,715776,67,699,0.049863786436617374,2792,0.0004716254770755768,0.4354162812232971,0.08570496,0.0002142624,-0.004036420752527192,0.0017187236,0.088134765625,-1.3408050164580345,8752.46,-18.03,,,,
10653,716800,67,700,0.04043270810507238,2796,-0.002448204904794693,0.4229040741920471,0.08568448000000001,0.0002142112,-0.004292108817026019,0.0016641843,0.0703125,-1.349895529448986,8752.46,-18.03,,,,
10665,717824,67,701,0.05427779327146709,2800,0.010511452332139015,0.432387113571167,0.08566400000000002,0.00021416000000000002,-0.0010784222977235913,0.0012212386,0.1162109375,-1.3649425357580185,8752.46,-18.03,,,,
10678,718848,67,702,0.03539535705931485,2804,-0.0013680346310138702,0.4048891067504883,0.08564352,0.0002141088,-0.004141724930377677,0.0018483535,0.107666015625,-1.3836296275258064,8752.46,-18.03,,,,
10691,719872,67,703,0.030629842542111874,2808,-0.010716715827584267,0.4007062315940857,0.08562304000000001,0.00021405760000000002,-0.004942087980452925,0.0018272467,0.099853515625,-1.3805293887853622,8752.46,-18.03,,,,
10704,720896,67,704,0.028592428658157587,2812,-0.010082661174237728,0.5425461530685425,0.08560256,0.00021400639999999998,-0.005770390329416841,0.0018358292,0.0869140625,-1.3617072775959969,8795.89,-18.04,,,,
10718,721920,67,705,0.0477303855586797,2816,0.0009249914437532425,0.3596842885017395,0.08558208,0.0002139552,-0.004032034310512245,0.002915738,0.108642578125,-1.3815122693777084,8795.89,-18.04,,,,
10730,722944,67,706,0.04971561557613313,2820,-0.0028625037521123886,0.5129386186599731,0.0855616,0.00021390399999999998,-0.0049068894441006705,0.0029570465,0.131103515625,-1.317799024283886,8795.89,-18.04,,,,
10743,723968,67,707,0.05133631336502731,2824,-0.004140967503190041,0.4692333936691284,0.08554112000000001,0.00021385280000000003,-0.005804031156003475,0.002841899,0.17919921875,-1.3716916963458061,8795.89,-18.04,,,,
10756,724992,67,708,0.04843341722153127,2828,0.0024569444358348846,0.46835577487945557,0.08552064000000001,0.00021380160000000002,-0.004188659688225016,0.0025152292,0.1396484375,-1.358810193836689,8881.88,-17.95,,,,
,725000,,,0.05360490665771067,2832,0.009176257997751236,0.4192250370979309,0.08550016,0.00021375040000000002,-0.005497394420672208,0.0023883907,0.09619140625,-1.3349067121744156,,,-1803.75,15259.0,15259.0,-8.0
10929,726016,66,709,,,,,,,,,,,8881.88,-17.95,,,,
10941,727040,66,710,0.034562953049317,2836,-0.008118892088532448,0.5440303087234497,0.08547968,0.00021369920000000002,-0.006487300444860011,0.001826098,0.103271484375,-1.3532075583934784,8881.88,-17.95,,,,
10953,728064,66,711,0.03484948619734496,2840,-0.004711370915174484,0.5743180513381958,0.08545920000000001,0.000213648,-0.004589944262988865,0.0033801342,0.15576171875,-1.3353424668312073,8881.88,-17.95,,,,
10966,729088,66,712,0.048803121550008655,2844,0.0020996611565351486,0.46652108430862427,0.08543872000000001,0.0002135968,-0.0037139669293537736,0.0014559652,0.070556640625,-1.3880159109830856,8881.88,-17.95,,,,
10979,730112,66,713,0.041805124608799815,2848,-0.0010275579988956451,0.4531599283218384,0.08541824,0.0002135456,-0.006023647845722735,0.0029392994,0.119384765625,-1.3377403318881989,8903.63,-17.94,,,,
10992,731136,66,714,0.03931862977333367,2852,-0.0023482609540224075,0.560555100440979,0.08539776,0.0002134944,-0.003924827120499685,0.0018860549,0.1103515625,-1.3697822839021683,8959.75,-17.89,,,,
11005,732160,66,715,0.04707122640684247,2856,0.006209962069988251,0.30562376976013184,0.08537728,0.0002134432,-0.0030504010792355984,0.0018542677,0.126220703125,-1.333967886865139,8989.9,-17.89,,,,
11018,733184,66,716,0.047649170737713575,2860,-0.004613487049937248,0.507752537727356,0.08535680000000001,0.000213392,-0.005599097858066671,0.003193261,0.110595703125,-1.3591715544462204,8989.9,-17.89,,,,
11031,734208,66,717,0.0378907072590664,2864,-0.0019478052854537964,0.4965577721595764,0.08533632000000001,0.0002133408,-0.0035992600896861404,0.002057789,0.078125,-1.307744912803173,8989.9,-17.89,,,,
11044,735232,66,718,0.03703236149158329,2868,0.0004634149372577667,0.6255779266357422,0.08531584,0.0002132896,-0.0039800483209546655,0.0039642365,0.239990234375,-1.388747476041317,9077.6,-17.88,,,,
11057,736256,66,719,0.033788055763579905,2872,0.00048028305172920227,0.5087084770202637,0.08529536,0.0002132384,-0.0009448804194107652,0.0022039239,0.147705078125,-1.3423400297760963,9077.6,-17.88,,,,
11070,737280,66,720,0.04914902593009174,2876,-0.002254106104373932,0.5653408765792847,0.08527488,0.0002131872,-0.002175221947254613,0.002436255,0.18310546875,-1.3038854375481606,9077.6,-17.88,,,,
11083,738304,66,721,0.06027252180501819,2880,0.0002101641148328781,0.5615805387496948,0.08525440000000001,0.000213136,-0.004527270997641608,0.0015250546,0.080810546875,-1.362063854932785,9083.98,-17.87,,,,
11097,739328,66,722,0.028053650283254683,2884,-0.01578430086374283,0.5937803983688354,0.08523392,0.0002130848,-0.005522266757907346,0.0019012797,0.09716796875,-1.3754774332046509,9083.98,-17.87,,,,
11110,740352,66,723,0.029188341577537358,2888,-0.014067018404603004,0.5784578323364258,0.08521344,0.0002130336,-0.005918829439906403,0.001881605,0.072998046875,-1.3776286467909813,9083.98,-17.87,,,,
11123,741376,66,724,0.03127576922997832,2892,-0.011043110862374306,0.614568829536438,0.08519296000000001,0.00021298240000000002,-0.005558045304496773,0.002159771,0.138427734375,-1.3582814410328865,9083.98,-17.87,,,,
11137,742400,66,725,0.03682385431602597,2896,-0.00792553462088108,0.6253920793533325,0.08517248,0.00021293119999999998,-0.005396561231464148,0.0020724447,0.110595703125,-1.3867130503058434,9083.98,-17.87,,,,
11150,743424,66,726,0.052205591229721904,2900,0.004947327077388763,0.481741726398468,0.085152,0.00021288,-0.001560681324917823,0.0036678272,0.17724609375,-1.37134550511837,9083.98,-17.87,,,,
11163,744448,66,727,0.025873254635371268,2904,-0.01591426506638527,0.6193639039993286,0.08513152,0.00021282879999999998,-0.00496980753086973,0.002370303,0.119873046875,-1.362361840903759,9083.98,-17.87,,,,
11177,745472,66,728,0.03344013856258243,2908,-0.008063133805990219,0.5864144563674927,0.08511104000000001,0.00021277760000000003,-0.004481736192246899,0.0017370189,0.105712890625,-1.3699855506420135,9120.59,-17.86,,,,
11190,746496,66,729,0.03684663318563253,2912,-0.006043262779712677,0.48917222023010254,0.08509056000000001,0.00021272640000000002,-0.005413859966211021,0.0031186086,0.122802734375,-1.3864909410476685,9120.59,-17.86,,,,
11203,747520,66,730,0.048978965962305665,2916,0.00029420480132102966,0.5367394089698792,0.08507008,0.00021267520000000002,-0.005535395204788074,0.0034160656,0.151611328125,-1.3197336345911026,9120.59,-17.86,,,,
11216,748544,66,731,0.03002383792772889,2920,-0.008296233601868153,0.49443501234054565,0.0850496,0.00021262400000000002,-0.00334400829160586,0.0012014181,0.076416015625,-1.3749118447303772,9117.07,-17.9,,,,
11230,749568,66,732,0.056044816272333264,2924,0.007820334285497665,0.39045828580856323,0.08502912000000001,0.0002125728,-0.005423801369033754,0.0033219755,0.118408203125,-1.3566516041755676,9175.72,-17.86,,,,
,750000,,,0.03603005700279027,2928,-0.00891220010817051,0.2838674783706665,0.08500864000000001,0.0002125216,-0.005152004770934582,0.0021479551,0.076416015625,-1.3738110214471817,,,-2104.17,13913.8,13913.8,-16.2
11387,750592,65,733,,,,,,,,,,,9175.72,-17.86,,,,
11401,751616,65,734,0.044862373848445714,2932,-0.004050619900226593,0.3482847213745117,0.08498816000000001,0.0002124704,-0.00400109299516771,0.0025246674,0.107177734375,-1.3753573298454285,9175.72,-17.86,,,,
11414,752640,65,735,0.04917007056064904,2936,0.002209823578596115,0.5810738801956177,0.08496768,0.0002124192,-0.0036937588884029537,0.0027001183,0.132568359375,-1.374492347240448,9215.7,-17.88,,,,
11426,753664,65,736,0.025659909937530756,2940,-0.015714146196842194,0.4343564510345459,0.0849472,0.000212368,-0.004440051066922024,0.0020656004,0.135498046875,-1.3566909357905388,9215.7,-17.88,,,,
11439,754688,65,737,0.03221463516820222,2944,-0.01100900862365961,0.5848730802536011,0.08492672000000001,0.0002123168,-0.005973538558464497,0.0014680098,0.106201171875,-1.3645367473363876,9215.7,-17.88,,,,
11453,755712,65,738,0.04005284607410431,2948,-0.014671765267848969,0.4264155626296997,0.08490624000000001,0.00021226560000000002,-0.005550562244025059,0.002012914,0.0869140625,-1.3678298965096474,9262.86,-17.85,,,,
11466,756736,65,739,0.028449997887946665,2952,-0.010375591926276684,0.5508642792701721,0.08488576,0.0002122144,-0.0056818200391717255,0.0021621203,0.13818359375,-1.3905875608325005,9262.86,-17.85,,,,
11480,757760,66,740,0.038981234189122915,2956,-0.0040460992604494095,0.4954809546470642,0.08486528,0.0002121632,-0.004363907894003205,0.0013003177,0.07763671875,-1.3546861857175827,9262.86,-17.85,,,,
11494,758784,66,741,0.024546443251892924,2960,-0.015861082822084427,0.5243725180625916,0.0848448,0.000212112,-0.005494782410096377,0.002174846,0.13525390625,-1.3864719942212105,9390.82,-17.81,,,,
11507,759808,66,742,0.04695795243605971,2964,0.0005911178886890411,0.3941567540168762,0.08482432000000001,0.0002120608,-0.003800426289672032,0.0026164786,0.108154296875,-1.3875152245163918,9390.82,-17.81,,,,
11520,760832,66,743,0.04512598691508174,2968,-0.003226587548851967,0.5441920161247253,0.08480384,0.0002120096,-0.004261689318809658,0.00232469,0.119873046875,-1.373161919414997,9390.82,-17.81,,,,
11533,761856,66,744,0.03756760049145669,2972,-0.005258103832602501,0.5019590854644775,0.08478336,0.0002119584,-0.005025998951168731,0.0017378388,0.09765625,-1.391554668545723,9390.82,-17.81,,,,
11546,762880,66,745,0.026489475974813104,2976,-0.009646558202803135,0.523985743522644,0.08476288,0.0002119072,-0.004220298491418362,0.0022254088,0.1025390625,-1.3680237755179405,9390.82,-17.81,,,,
11559,763904,66,746,0.032453733729198575,2980,-0.009043943136930466,0.498298704624176,0.0847424,0.00021185599999999999,-0.005084007018012926,0.002081992,0.14453125,-1.3257337287068367,9390.82,-17.81,,,,
11571,764928,66,747,0.029898091219365597,2984,-0.005360815674066544,0.6037274599075317,0.08472192,0.0002118048,-0.005748054449213669,0.0021503158,0.14501953125,-1.3009458556771278,9439.99,-17.78,,,,
11584,765952,66,748,0.044478633208200336,2988,-0.0009928103536367416,0.3651773929595947,0.08470144,0.00021175359999999998,-0.006400769692845643,0.0027343866,0.11474609375,-1.3156577423214912,9439.99,-17.78,,,,
11597,766976,66,749,0.02113501005806029,2992,-0.017281953245401382,0.42573082447052,0.08468096000000001,0.00021170240000000003,-0.0058403618895681575,0.0021877466,0.123291015625,-1.3497119918465614,9439.99,-17.78,,,,
11610,768000,66,750,0.033166505745612085,2996,-0.004242395982146263,0.4626121520996094,0.08466048,0.0002116512,-0.005179135099751875,0.0031976888,0.14013671875,-1.3112194538116455,9439.99,-17.78,,,,
11623,769024,66,751,0.014908852055668831,3000,-0.021534878760576248,0.5328169465065002,0.08464,0.00021160000000000002,-0.005286610045004636,0.0022521315,0.11572265625,-1.3007507398724556,9439.99,-17.78,,,,
11636,770048,66,752,0.03693685738835484,3004,0.002941979095339775,0.3789559602737427,0.08461952,0.00021154880000000002,-0.003150690841721371,0.0037290638,0.158935546875,-1.349063590168953,9439.99,-17.78,,,,
11649,771072,66,753,0.02428265940397978,3008,-0.015206247568130493,0.5638827085494995,0.08459904000000001,0.0002114976,-0.005092891224194318,0.0025637266,0.1357421875,-1.374211199581623,9439.99,-17.78,,,,
11662,772096,66,754,0.03650799102615565,3012,-0.003474343568086624,0.5833570957183838,0.08457856000000001,0.0002114464,-0.0037283605779521167,0.0017785558,0.109375,-1.3885141760110855,9439.99,-17.78,,,,
11675,773120,66,755,0.04417598061263561,3016,-0.0020096953958272934,0.5547950267791748,0.08455808000000001,0.0002113952,-0.003824537678156048,0.0016561376,0.09375,-1.3865410014986992,9439.99,-17.78,,,,
11688,774144,66,756,0.0359024292556569,3020,-0.008666373789310455,0.4833269715309143,0.0845376,0.000211344,-0.005105348245706409,0.0031807022,0.12548828125,-1.3318723291158676,9439.99,-17.78,,,,
,775000,,,0.04047324345447123,3024,-0.006151122972369194,0.4417206048965454,0.08451712,0.0002112928,-0.006214376277057454,0.003326191,0.175048828125,-1.3963210880756378,,,-1244.95,14684.0,14684.0,-20.6
11853,775168,65,757,,,,,,,,,,,9475.17,-17.75,,,,
11866,776192,65,758,0.039152220357209444,3028,-0.005986347794532776,0.5718498826026917,0.08449664000000001,0.0002112416,-0.0055299495870713145,0.002337026,0.103759765625,-1.3775223046541214,9559.08,-17.7,,,,
11878,777216,65,759,0.022723756032064557,3032,-0.017733264714479446,0.4831959009170532,0.08447616000000001,0.00021119040000000002,-0.005546452361159027,0.0023280182,0.083740234375,-1.3721787109971046,9599.96,-17.75,,,,
11891,778240,65,760,0.03889953112229705,3036,-0.008732113987207413,0.5976142287254333,0.08445568,0.0002111392,-0.004923955450067297,0.0022671504,0.0869140625,-1.3670657277107239,9599.96,-17.75,,,,
11905,779264,65,761,0.0394199937582016,3040,-0.01184749323874712,0.2906472682952881,0.0844352,0.000211088,-0.006003216374665499,0.0028194408,0.15087890625,-1.343336969614029,9599.96,-17.75,,,,
11918,780288,65,762,0.05055604409426451,3044,0.001706065610051155,0.5328670740127563,0.08441472,0.0002110368,-0.004462806216906756,0.0023968546,0.103515625,-1.3296861052513123,9599.96,-17.75,,,,
11931,781312,65,763,0.048761649057269096,3048,0.001978060230612755,0.5759617686271667,0.08439424000000001,0.0002109856,-0.0052797362877754495,0.0026046748,0.114013671875,-1.3143823593854904,9599.96,-17.75,,,,
11944,782336,65,764,0.052859443007037044,3052,-0.0019847825169563293,0.41459333896636963,0.08437376,0.0002109344,-0.006500124582089484,0.0029092329,0.119873046875,-1.287539005279541,9599.96,-17.75,,,,
11957,783360,65,765,0.04122185008600354,3056,-0.008144725114107132,0.5651824474334717,0.08435328,0.0002108832,-0.00572317250771448,0.0021042547,0.175048828125,-1.3332623913884163,9749.77,-17.72,,,,
11970,784384,65,766,0.03822543192654848,3060,-0.004463622346520424,0.5587025284767151,0.0843328,0.000210832,-0.0065009890822693706,0.0034099754,0.150146484375,-1.328593596816063,9749.77,-17.72,,,,
11983,785408,65,767,0.05847789044491947,3064,0.00982328224927187,0.4726330041885376,0.08431232,0.00021078079999999999,-0.0050753838440869,0.0022354932,0.125244140625,-1.3097465932369232,9793.77,-17.72,,,,
11997,786432,65,768,0.041444984497502446,3068,-0.009954284876585007,0.4592408537864685,0.08429184,0.0002107296,-0.006191945285536349,0.0027761632,0.1728515625,-1.2406281754374504,9793.77,-17.72,,,,
12009,787456,65,769,0.04258517501875758,3072,-0.0024295691400766373,0.43879199028015137,0.08427136,0.0002106784,-0.003629610757343471,0.0033341968,0.1748046875,-1.2727711200714111,9793.77,-17.72,,,,
12022,788480,65,770,0.034798939479514956,3076,-0.01140241976827383,0.6541152596473694,0.08425088000000001,0.00021062720000000003,-0.004633564851246774,0.0028895182,0.14306640625,-1.290501594543457,9793.77,-17.72,,,,
12036,789504,65,771,0.05760799744166434,3080,-0.001528499647974968,0.38893574476242065,0.0842304,0.000210576,-0.005340403702575713,0.002051067,0.08984375,-1.3394323736429214,9793.77,-17.72,,,,
12049,790528,65,772,0.04633981303777546,3084,-0.008182698860764503,0.49339258670806885,0.08420992000000001,0.00021052480000000002,-0.006179075047839433,0.0029973,0.14990234375,-1.3367020040750504,9793.77,-17.72,,,,
12061,791552,65,773,0.04527791542932391,3088,0.005075307562947273,0.39571434259414673,0.08418944,0.0002104736,-0.005555998184718192,0.0017947638,0.0966796875,-1.3846070319414139,9894.48,-17.64,,,,
12074,792576,65,774,0.04174917656928301,3092,-0.006569230929017067,0.4502216577529907,0.08416896000000001,0.0002104224,-0.007880379678681493,0.002704434,0.1279296875,-1.3671381175518036,9894.48,-17.64,,,,
12087,793600,65,775,0.04770928458310664,3096,-0.007316065952181816,0.5021985769271851,0.08414848000000001,0.0002103712,-0.005468675662996247,0.0021565477,0.132568359375,-1.3895611613988876,9968.71,-17.63,,,,
12099,794624,65,776,0.03816394857130945,3100,-0.008941221050918102,0.5383612513542175,0.08412800000000001,0.00021032,-0.0044436149328248575,0.002324572,0.177001953125,-1.37439726293087,9968.71,-17.63,,,,
12112,795648,65,777,0.032655031653121114,3104,-0.014384129084646702,0.6754820942878723,0.08410752,0.0002102688,-0.00512810489453841,0.001444617,0.12744140625,-1.4083068370819092,9968.71,-17.63,,,,
12124,796672,65,778,0.044065635884180665,3108,-0.005852077156305313,0.4453253149986267,0.08408704,0.0002102176,-0.005870034685358405,0.0018069777,0.099609375,-1.3801111280918121,10048.37,-17.61,,,,
12136,797696,65,779,0.032916284864768386,3112,-0.011602748185396194,0.542252779006958,0.08406656000000001,0.0002101664,-0.0055496011627838016,0.0032025771,0.17041015625,-1.3609790280461311,10048.37,-17.61,,,,
12150,798720,65,780,0.05450737988576293,3116,0.0048058368265628815,0.4528871178627014,0.08404608000000001,0.00021011520000000002,-0.005393975094193593,0.0015956095,0.108154296875,-1.332263894379139,10048.37,-17.61,,,,
12163,799744,65,781,0.04524508398026228,3120,-0.007991094142198563,0.5269267559051514,0.0840256,0.000210064,-0.005744717171182856,0.0016380182,0.103271484375,-1.4185053706169128,10048.37,-17.61,,,,
,800000,,,0.03386596229393035,3124,-0.013779258355498314,0.5920250415802002,0.08400512,0.0002100128,-0.005590088141616434,0.0020248028,0.0947265625,-1.34786818921566,,,-468.39,18955.6,18955.6,-9.0
12372,800768,64,782,,,,,,,,,,,10048.37,-17.61,,,,
12385,801792,64,783,0.032603283994831145,3128,-0.012600982561707497,0.6143184900283813,0.08398464,0.0002099616,-0.005926266545429826,0.0016440114,0.1337890625,-1.3737413957715034,10048.37,-17.61,,,,
12398,802816,64,784,0.035411628894507885,3132,-0.004112042486667633,0.48382633924484253,0.08396416000000001,0.0002099104,-0.003938125068088993,0.0025237876,0.112060546875,-1.3475269600749016,10096.1,-17.54,,,,
12411,803840,64,785,0.05055487109348178,3136,-0.004329785704612732,0.4903305172920227,0.08394368,0.0002098592,-0.003195084282197058,0.0017130263,0.092041015625,-1.3460192456841469,10096.1,-17.54,,,,
12424,804864,64,786,0.04290019115433097,3140,-0.008659040555357933,0.45294851064682007,0.0839232,0.000209808,-0.004663733328925446,0.0026844982,0.153564453125,-1.3775560930371284,10096.1,-17.54,,,,
12437,805888,64,787,0.06602900032885373,3144,0.001050533726811409,0.39595186710357666,0.08390272,0.0002097568,-0.00543522609223146,0.002409606,0.101806640625,-1.3377216085791588,10096.1,-17.54,,,,
12450,806912,64,788,0.050966434413567185,3148,0.0002723969519138336,0.41357606649398804,0.08388224,0.0002097056,-0.005098706897115335,0.0029341474,0.1259765625,-1.314973145723343,10096.1,-17.54,,,,
12462,807936,64,789,0.03639049781486392,3152,-0.007309881970286369,0.47540104389190674,0.08386176000000001,0.00020965439999999998,-0.0030273816373664886,0.002004033,0.07568359375,-1.3553531095385551,10141.96,-17.51,,,,
12475,808960,64,790,0.04649969865567982,3156,-0.012366004288196564,0.5862497091293335,0.08384128,0.0002096032,-0.0070316019700840116,0.0021948323,0.133544921875,-1.3750885725021362,10141.96,-17.51,,,,
12487,809984,64,791,0.0570635418407619,3160,0.003358101472258568,0.6306271553039551,0.08382080000000001,0.00020955200000000003,-0.004618863691575825,0.0024233055,0.174560546875,-1.344630517065525,10141.96,-17.51,,,,
12501,811008,64,792,0.04411047848407179,3164,-0.0050204722210764885,0.4554147720336914,0.08380032,0.0002095008,-0.0018304737168364227,0.0014058158,0.112060546875,-1.321282871067524,10141.96,-17.51,,,,
12514,812032,64,793,0.04257884039543569,3168,-0.0037878379225730896,0.6811778545379639,0.08377984000000001,0.00020944960000000002,-0.00331606570398435,0.0027639414,0.108642578125,-1.3512601628899574,10217.94,-17.5,,,,
12527,813056,64,794,0.017515208921395242,3172,-0.016179531812667847,0.5990904569625854,0.08375936,0.0002093984,-0.007322722827666439,0.0026467328,0.138671875,-1.3681816756725311,10217.94,-17.5,,,,
12540,814080,64,795,0.045420578913763165,3176,-0.0023711659014225006,0.47318458557128906,0.08373888000000002,0.00020934720000000001,-0.004883768095169216,0.002413988,0.134765625,-1.2994545102119446,10217.94,-17.5,,,,
12553,815104,64,796,0.04702476179227233,3180,-0.0010323524475097656,0.41710495948791504,0.08371840000000001,0.000209296,-0.0048040684487205,0.0020993003,0.10595703125,-1.317975290119648,10296.35,-17.36,,,,
12566,816128,64,797,0.042944801854901016,3184,-0.011034253053367138,0.46515315771102905,0.08369792000000001,0.0002092448,-0.005761892534792423,0.0024151905,0.08447265625,-1.2943755984306335,10296.35,-17.36,,,,
12579,817152,64,798,0.03639313508756459,3188,-0.005298765376210213,0.6895713806152344,0.08367744,0.0002091936,-0.005853480048244819,0.0020812962,0.148193359375,-1.2870387360453606,10296.35,-17.36,,,,
12592,818176,64,799,0.03802182583604008,3192,-0.009612386114895344,0.535152792930603,0.08365696,0.0002091424,-0.0061828271427657455,0.0033832104,0.15283203125,-1.286063201725483,10296.35,-17.36,,,,
12605,819200,64,800,0.04002205259166658,3196,-0.0031478609889745712,0.6302008628845215,0.08363648000000001,0.00020909120000000002,-0.006009519303916022,0.0031943265,0.15283203125,-1.3328583613038063,10296.35,-17.36,,,,
12618,820224,65,801,0.042065444868057966,3200,-0.005969438701868057,0.6165004968643188,0.08361600000000001,0.00020904000000000002,-0.006337184342555702,0.0024110992,0.136474609375,-1.3304498493671417,10296.35,-17.36,,,,
12631,821248,65,802,0.04838886461220682,3204,-0.0030825380235910416,0.5173937082290649,0.08359552,0.00020898880000000001,-0.004233604588080198,0.002221666,0.119873046875,-1.3292353227734566,10296.35,-17.36,,,,
12644,822272,65,803,0.03064753022044897,3208,-0.011665653437376022,0.6829038858413696,0.08357504,0.0002089376,-0.006565615796716884,0.0020870722,0.112548828125,-1.3180361241102219,10422.04,-17.38,,,,
12657,823296,65,804,0.03373691893648356,3212,-0.005687953904271126,0.6591665744781494,0.08355456,0.0002088864,-0.006159665645100176,0.0032533398,0.203369140625,-1.3265327587723732,10422.04,-17.38,,,,
12670,824320,65,805,0.04807210899889469,3216,0.0025395024567842484,0.5120100975036621,0.08353408000000001,0.0002088352,-0.005634208355331793,0.0029191775,0.10693359375,-1.3118926882743835,10488.33,-17.37,,,,
,825000,,,0.03679639403708279,3220,-0.0004526600241661072,0.5957227349281311,0.08351360000000001,0.000208784,-0.0024240877537522465,0.002768173,0.146484375,-1.312786154448986,,,-467.78999999999996,14856.8,14856.8,-11.2
12837,825344,64,806,,,,,,,,,,,10488.33,-17.37,,,,
12850,826368,64,807,0.03203271492384374,3224,-0.00771680474281311,0.5777108073234558,0.08349312,0.0002087328,-0.003694194703712128,0.004151648,0.2412109375,-1.3689217269420624,10569.26,-17.28,,,,
12864,827392,64,808,0.04654170200228691,3228,-0.007216889411211014,0.5502506494522095,0.08347264,0.0002086816,-0.0058619207120500505,0.002702267,0.158935546875,-1.3720699325203896,10569.26,-17.28,,,,
12877,828416,64,809,0.03430586459580809,3232,-0.003677206113934517,0.5801326036453247,0.08345216,0.0002086304,-0.0044723198807332665,0.0022338084,0.135498046875,-1.344453476369381,10569.26,-17.28,,,,
12889,829440,64,810,0.03663216985296458,3236,-0.00475703552365303,0.6168959736824036,0.08343168000000001,0.00020857919999999998,-0.005775136669399217,0.0027344087,0.095703125,-1.4181774258613586,10569.26,-17.28,,,,
12902,830464,64,811,0.03859008778817952,3240,-0.007170367985963821,0.5121368169784546,0.0834112,0.000208528,-0.0038956514035817236,0.0020492366,0.091552734375,-1.3750802129507065,10569.26,-17.28,,,,
12915,831488,64,812,0.04727493622340262,3244,-0.004018222913146019,0.522382378578186,0.08339072,0.0002084768,-0.0054098166729090735,0.0018046484,0.077392578125,-1.3409070670604706,10569.26,-17.28,,,,
12928,832512,64,813,0.03624806529842317,3248,-0.011783475056290627,0.5612920522689819,0.08337024,0.0002084256,-0.006839099311036989,0.0022018328,0.101806640625,-1.3193355724215508,10569.26,-17.28,,,,
